step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1221.3048965070398,-0.0013430480546958278,8716.86815185547,-1.4210080794990063
4096,-1308.4477564394474,-0.0016378687665564939,8683.580303955077,-1.4224638886749745
6144,-1363.233978754282,-0.00041815860458882526,9354.46753692627,-1.4308428809046745
8192,-1203.6798098418863,-0.0004523781874013366,7523.949877929687,-1.4478024758398533
10240,-1260.9321024591104,-0.0012048536686052103,7846.806433105468,-1.456855596601963
12288,-1267.8598571710288,-0.0015066242660395802,7453.230587768555,-1.4585788644850255
14336,-1161.5910770908,0.00019501087517710404,6363.298666381836,-1.4584139991551637
16384,-1202.2166902099968,-0.006002900788007537,6087.804875183106,-1.4563586726784705
18432,-1121.6479401826218,-0.0005445320275612175,4993.758757019043,-1.4579069990664721
20480,-1330.163231241703,-0.004198354053369257,6979.73405303955,-1.4621287014335393
22528,-1242.382070402056,0.00014577221954823472,5173.64744720459,-1.4576351668685674
24576,-1210.6842581909616,-0.005903514001693111,5558.27426071167,-1.45736388489604
26624,-1148.9554755876306,-0.0005592229630565271,4309.447356414795,-1.4650788210332393
