step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1358.1939457803965,-0.0010333652047847864,9777.380725097657,-1.4173970442265271
4096,-1327.5774103425442,-0.003062869493442122,9572.738554382324,-1.424429216980934
6144,-1229.3053518183528,-0.001819981390144676,8207.570175170898,-1.432762113958597
8192,-1224.0976375073194,-0.003096090565668419,8144.229281616211,-1.4422767665237188
10240,-1379.8520899660884,-0.0009806018337258139,9270.857279968262,-1.451750360429287
12288,-1251.2636098124087,-0.0015485211173654535,7154.407121276856,-1.449986944720149
14336,-1381.2383424960076,-0.0003580557713576127,9077.11141204834,-1.4560859620571136
16384,-1352.5387382069603,-0.003673898418492172,6896.368536376953,-1.4440987933427096
18432,-1335.7689694497735,-0.002999846026796149,7305.728935241699,-1.4267958704382182
20480,-1244.1533576540648,-0.00218832993414253,6244.95034942627,-1.418604390695691
22528,-1178.589014536247,-0.0023270601872354747,5083.175102996826,-1.4236605059355498
24576,-1346.6303100456485,-0.0001554298694827594,6623.85876159668,-1.4339262749999762
26624,-1021.7639764284482,-0.0018344258278375491,3562.3182273864745,-1.4516514841467143
28672,-1172.7099749861286,-0.0030141977294988465,4008.1395774841308,-1.4526242453604936
30720,-1101.4927287360654,-0.000446994234516751,3585.254898071289,-1.447023394703865
32768,-1165.2891125234426,-0.003928249459568179,3750.200180053711,-1.4555371470749379
34816,-1150.6184772767126,-0.0018588254039059392,3395.004130554199,-1.453676375374198
36864,-1210.3592301135418,-0.0020667891614721155,3800.3285789489746,-1.4510904010385275
38912,-1329.739110016264,-0.0026209477553493345,4472.950064086914,-1.4472554977983236
40960,-1279.5996282078327,-0.004810879760771059,3977.2001235961916,-1.4532890304923058
43008,-1137.26132540307,-0.0030266996487625874,2780.6080631256104,-1.4679682739078999
45056,-1101.2120581388474,-0.0026755743427202107,2282.009185409546,-1.4680172607302666
47104,-1176.4323960371316,-0.0035805994644761085,2642.4449562072755,-1.4596779983490706
49152,-1412.3997494772077,-0.0021227908931905405,3921.348016357422,-1.4459200363606215
51200,-1000.2627924963832,-0.002487197752634529,1509.6903635025024,-1.42709719799459
53248,-1193.004502351582,-0.0020194657568936235,1911.1204231262207,-1.4232452686876058
55296,-1218.8363343402743,-0.0012880877126008271,2272.178960418701,-1.4282186523079872
57344,-1136.9681264095009,-0.0028065862359653694,1793.2810104370117,-1.443396119773388
59392,-1258.4500564722343,-0.002121171256294474,1930.627332687378,-1.4533457148820161
61440,-1167.5580049335956,-0.002038372941024136,1368.5627994537354,-1.461427266150713
63488,-1198.684668135643,-0.0012201392397400922,2026.663875579834,-1.4752659693360328
65536,-1041.1968626666348,-0.0025151484078378417,964.8327159881592,-1.4712867859750987
67584,-1330.963447554456,-0.0009128761812462471,2190.8889804840087,-1.4597105573862792
69632,-1301.7130068831145,-0.0039639674665522765,1928.559775543213,-1.4618004262447357
71680,-1205.4147665652447,-0.0022035567613784223,1340.9233564376832,-1.4500409454107284
73728,-1109.1168110904284,0.035764123874832875,1120.412594985962,-1.4540436934679746
75776,-1360.5786062864586,9.891737427096814e-05,1426.2113389968872,-1.4671539917588234
77824,-1126.7859453334008,-0.0017750637052813545,901.5612216949463,-1.463488582521677
79872,-1230.2710078630596,-0.0015003913431428373,1155.3046367645263,-1.4662455651909112
81920,-1208.0948178354652,-0.004392951893532881,813.3714719772339,-1.4677764866501093
83968,-1148.483824465517,0.0014928279051673599,560.7912552833557,-1.4729381896555425
86016,-1176.0244713455438,-0.00115423932147678,566.0458510398864,-1.4836647443473339
88064,-1166.9816132207866,-0.00148912496297271,651.7816012382507,-1.4832263853400947
90112,-1041.011633459851,-0.003050053767947247,248.51753363609313,-1.4835018634796142
92160,-1055.0832656806335,-0.0027530741645023227,519.0728805541992,-1.4828769598156213
94208,-1180.558781340532,-0.001994895724055823,404.0047141551971,-1.4810675233602524
96256,-1241.220249506086,-0.0017768389036064037,320.0964689731598,-1.4786441311240197
98304,-1059.2768066699482,-0.0030083594232564793,518.7276553153991,-1.4804586529731751
100352,-1150.0910920022986,-0.001154018509259913,377.0815529823303,-1.4822041407227515
