step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1177.849179980904,-0.0014201304664311464,7404.505659484863,-1.4252356447279453,20.712146759033203,4.1332855224609375,4.033052444458008,12.545809745788574
4096,-1307.0979093015194,-0.000277597967942711,8891.963710021973,-1.433490016311407,17.57809829711914,4.120270252227783,4.068426609039307,9.38940143585205
6144,-1260.6619208220393,-0.0025754029731615445,8511.863342285156,-1.4319787066429854,16.44051742553711,4.128344535827637,4.064682483673096,8.247490882873535
8192,-1229.249350115098,-0.0030639440505183303,8025.03099975586,-1.4351079437881709,14.05162239074707,4.11721658706665,4.031147003173828,5.903258800506592
10240,-1288.5100833613426,-0.0016796119976788758,8258.425671386718,-1.4372708454728127,10.964073181152344,4.057733058929443,4.055927276611328,2.850412130355835
12288,-1278.3523104718188,-0.0006568831726326607,7707.7594345092775,-1.4371228840202093,10.160323143005371,3.8194682598114014,4.041394233703613,2.2994601726531982
14336,-1186.4259067602457,-0.0038312346645398066,6970.739860534668,-1.4351672869175673,10.133723258972168,3.739551544189453,4.024386405944824,2.3697850704193115
16384,-1201.9651993779116,-0.0014784536768274847,6360.252928161621,-1.4395205490291119,9.738115310668945,3.833279848098755,4.066087245941162,1.8387478590011597
18432,-1177.412733988464,-0.0020166249232715927,5450.6097785949705,-1.4436116807162762,9.26301097869873,3.6559183597564697,4.125366687774658,1.481726050376892
20480,-1235.6278402838857,-0.0013819777523167431,6158.364610290528,-1.4411093339323997,9.252517700195312,3.6588170528411865,3.9899792671203613,1.6037211418151855
22528,-1173.6986791349948,-0.0017196043831063435,4748.484941101075,-1.4422659508883953,9.095100402832031,3.6259849071502686,4.127629280090332,1.3414863348007202
24576,-1192.3645911148283,-0.002625532494857907,5667.536693572998,-1.4413793064653873,9.56432056427002,3.729543685913086,4.054327011108398,1.7804498672485352
26624,-1186.0217502467335,-0.0013202721194829792,4677.666128540039,-1.4379875622689724,8.918150901794434,3.701925039291382,4.093804359436035,1.1224216222763062
