step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1322.1456933747977,-0.00133844561787555,9272.889195251464,-1.4158188544213772
4096,-1268.2484303720296,-0.002450633693661075,8670.828019714356,-1.4151686780154704
6144,-1336.6498739127069,-0.0022302842582575975,9328.455773925782,-1.412360343337059
8192,-1439.578867149353,-0.003917783110227902,10333.188668823243,-1.4045497916638852
10240,-1241.4560294754804,-0.001111808288260363,8157.010913085937,-1.4083897583186626
12288,-1197.450056148693,-0.0011250730822212063,7042.129444885254,-1.418131346255541
14336,-1177.9732923160307,-0.0015602544997818768,6689.571203613281,-1.4178712595254184
16384,-1198.6609988653101,-0.0027873320461367255,6079.356553649903,-1.413187561556697
18432,-1304.0550615414977,-0.0012491255925851873,6710.340672302246,-1.402322778850794
20480,-1316.4677833195776,-0.0026593299640808254,6808.682821655273,-1.3972468465566634
22528,-1166.7285502076616,-0.0006637107966525946,5198.422980499267,-1.393476703763008
24576,-1234.0529571506195,-0.0018307971848116722,5626.228946685791,-1.390926070511341
26624,-1148.284401044622,-0.002593464241363108,4609.581897735596,-1.3889888882637025
28672,-1257.9493548374624,-0.0014481288853858132,5178.263166046143,-1.3860092740505934
30720,-1333.026983588934,-0.0008973880831035785,5600.289238739014,-1.3854155521839857
32768,-1270.8994543284177,-0.0007291037138202228,4313.9982063293455,-1.3860015496611595
34816,-1128.2674688785337,-0.0006731368310283869,3248.8840042114257,-1.3809029716998338
36864,-1088.1444185863716,-0.006567356191226281,2778.9696208953856,-1.397180588170886
38912,-1143.218757122755,-0.0019044189706619364,2943.451679611206,-1.4052066005766393
40960,-1099.0836301021277,-0.0012205658742459491,2490.1476024627686,-1.3915113288909198
43008,-1493.4024729505181,-0.0028016630036290734,5352.20834274292,-1.383324758335948
45056,-1218.644412158709,-0.004535957096959464,3283.688916015625,-1.3734557930380107
47104,-1244.3121322840452,-0.004329334375506732,2911.5874183654787,-1.3660937674343585
49152,-1134.977962034382,-0.0004927006601064931,2059.564838409424,-1.363168004527688
51200,-1162.2042965456844,-0.0014619237372244243,2191.6398265838625,-1.3696823388338089
53248,-1254.2196338906883,0.00039003886340651663,2318.585897064209,-1.373657776042819
55296,-1096.0997650288045,-0.0012668066628975794,1880.92405128479,-1.3795238196849824
57344,-1222.6310688882368,-0.001061456449679099,2092.419932937622,-1.3758350390940906
59392,-1227.8970987856387,0.0003536296062520705,1430.1180868148804,-1.3720491960644723
61440,-1106.8288192153093,-0.00241369391878834,1333.8191652297974,-1.3714064158499242
63488,-1142.8761103827505,-0.003404160372156184,1627.796171951294,-1.3723417535424232
65536,-1089.6293513581156,-0.0011986417332082056,976.3282190322876,-1.356794373318553
67584,-1071.3648163649443,-0.0005508980830200016,1310.1554895401,-1.3406432632356882
69632,-1208.955678455811,0.022259363322518766,1017.5456455230712,-1.3443390093743801
71680,-1318.9375192515552,-0.0003141465858789161,1722.261804008484,-1.3397489607334137
73728,-1246.001782590151,-0.0013824517314787953,1133.953450012207,-1.3456829525530338
75776,-1250.62657215856,-0.0017900417136843317,1099.3597713470458,-1.345349270105362
77824,-1191.3752447228994,-0.004137970406736713,765.5407649993897,-1.346731311455369
79872,-1207.43234325815,0.0032512243327801117,1124.9687746047973,-1.3556383077055216
81920,-1248.4846150498838,-0.002731521788518876,1013.3780561447144,-1.3691640842705965
83968,-1137.1130428206175,0.009958557481877506,746.2453799247742,-1.362370378151536
86016,-1196.9987798251211,0.00047103031683946026,1123.9681743621827,-1.3371202889829874
88064,-1170.060953486152,-0.0020916107830998955,630.0071974754334,-1.3342986859381198
90112,-1279.8087288609706,-0.0013450619731884216,871.7023847579956,-1.3340423554182053
92160,-1316.174563010037,-0.003254769733757712,645.3555983543396,-1.3366779502481223
94208,-1135.2466562383809,-0.0026048619984067045,580.6637002468109,-1.3379207763820886
96256,-1292.7572937263176,-0.0013677891081897541,547.3916905879975,-1.3395179398357868
98304,-1324.6007066514344,-0.002444777970958967,531.1170665740967,-1.3419448502361775
100352,-1320.1917182892562,-0.0012762932761688716,609.8793462753296,-1.342146834358573
