step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1252.1186650993302,-0.0008564649317122531,8935.295668029785,-1.4230955358594657,53.16612243652344
4096,-1330.6026318271645,-0.0007180017390055581,9608.383459472656,-1.4300627186894417,20.175968170166016
6144,-1256.2282791677862,-0.0015970114851370453,8390.652848815918,-1.431462248787284,10.139625549316406
8192,-1226.9903222747148,-0.0028461948597396257,7496.67440032959,-1.425980667024851,9.112311363220215
10240,-1209.0810358799995,-0.0046355116108316,7114.339149475098,-1.4343346372246741,4.525241374969482
12288,-1076.107084927708,-0.0025103370237047782,5631.096524047852,-1.44621040225029,4.375438690185547
14336,-1342.004132992029,-0.0006495534835266881,7805.981913757324,-1.4406960148364305,4.6366095542907715
16384,-1258.3571401275694,-0.0013504740491043776,6521.828182983399,-1.434261303767562,1.9992660284042358
18432,-1285.201823241869,-0.004772160467109643,6819.85595703125,-1.4312391374260187,3.7648093700408936
20480,-1365.741058306396,-0.0011476192710688337,7489.10774230957,-1.4256800085306167,1.8273040056228638
22528,-1268.7121212143452,-0.002579952421365306,5929.454479217529,-1.42307941429317,1.8986411094665527
24576,-1157.8785641020163,-0.0017943476224900224,4690.794812774659,-1.418735285103321,2.2403762340545654
26624,-1147.9842062985524,-0.0038251333695370703,4550.554397583008,-1.4261737056076527,1.6243592500686646
