step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1216.5385378910228,-0.0019858363557432313,8031.2830612182615,-1.4150126654654742
4096,-1238.3617276891134,-0.0008969458096544259,8293.30901184082,-1.4150658082216978
6144,-1226.09529158175,-0.0027513829074450767,8099.088220214844,-1.40759936273098
8192,-1252.3335045017302,-0.0009798910105018876,8070.153805541992,-1.3996226038783788
10240,-1218.3599809229374,-0.0023571447796712163,7168.640115356446,-1.4007736168801785
12288,-1113.3741989908274,-0.0020857695752056317,6119.369039916992,-1.4001746874302625
14336,-1253.726728547737,-0.0008954569173511117,6827.348844909668,-1.4009845189750194
16384,-1265.6135717794707,-0.001864995827781968,6793.6150177001955,-1.4054786633700131
18432,-1355.1285489872098,-0.0015714198525529355,7463.2427734375,-1.4066175572574138
20480,-1360.7333282971754,-0.003227170831814874,7759.823654174805,-1.4004327923059463
22528,-1247.3808444835245,-0.0011323336279019714,5884.734755706787,-1.3922084365040064
24576,-1103.597152664233,-0.0008717162105313037,4663.641984558106,-1.3936207748949527
26624,-1202.8135135400807,-0.002121493896993343,5050.47036819458,-1.3968723639845848
