step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1169.8935629807413,-0.006452485358749982,7488.575956726074,-1.416154731437564,7.426458358764648,3.8178842067718506,3.9836599826812744,3.21020770072937
4096,-1260.8249403990806,-0.001888696537935175,8602.0314163208,-1.409136764332652,5.178073883056641,3.548793077468872,4.441732406616211,1.1851075887680054
6144,-1374.2171742133796,-0.001714754637941951,9569.97890625,-1.3970655716955662,4.967090606689453,3.6929759979248047,4.139852523803711,0.8601291179656982
8192,-1278.7485986307263,-0.0024833959236275406,8957.683465576172,-1.3770507089793682,4.829395294189453,3.593770742416382,4.01090669631958,0.83453369140625
10240,-1153.7712762646377,-0.0012397682479786455,6540.104148864746,-1.3674155574291944,4.536089897155762,3.4070215225219727,4.159126281738281,0.7131555080413818
12288,-1104.4267598490696,-0.005548562343756202,5728.735786437988,-1.3773420229554176,4.230304718017578,3.532017469406128,4.2728190422058105,0.27100563049316406
14336,-1223.879402332753,-0.003603833018860314,6753.406231689453,-1.389682874456048,4.2881245613098145,3.4629602432250977,4.10430908203125,0.41473349928855896
16384,-1253.7602448306977,-0.0011429139703977853,6209.303105926514,-1.3960152957588434,4.268589019775391,3.45922589302063,4.129880428314209,0.39637526869773865
18432,-1217.8038043839856,-0.0012653095458517783,6128.073034667968,-1.4038634423166514,4.085852146148682,3.4508907794952393,4.135991096496582,0.2213621288537979
20480,-1204.04820973631,-0.0023879976361058652,5859.284744262695,-1.4120647728443145,4.178966999053955,3.4650261402130127,4.167807579040527,0.29715999960899353
22528,-1254.2489967389033,-0.0018793960276525467,6223.600317382812,-1.4093839675188065,3.9918198585510254,3.448415517807007,3.997677803039551,0.1436365246772766
24576,-1390.3685907617212,-0.003291867925145198,6823.927235412598,-1.4082404598593712,4.165683746337891,3.5423176288604736,3.9663805961608887,0.22672820091247559
26624,-1178.810392176453,-0.004602722596609965,4546.137030792236,-1.4180340863764287,4.1117634773254395,3.444880723953247,4.135856628417969,0.25329726934432983
