step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1201.7205953029916,-0.0020677166219684297,8240.138438415528,-1.420095021650195,71.65284729003906
4096,-1358.1185389764607,-0.0012142160914663692,9566.11058959961,-1.4235706750303507,20.84947967529297
6144,-1281.0839063590392,-0.002080372526688734,8376.400938415527,-1.4287647131830454,14.87804126739502
8192,-1147.516109718755,-0.002903979941038415,7767.355195617676,-1.4355025723576547,8.95046329498291
10240,-1272.8910748478024,-0.0005179700288863387,7930.559092712402,-1.4445176757872105,7.7286224365234375
12288,-1353.1893121059984,-0.0012037235224852338,7948.6774826049805,-1.4521016094833612,4.441164016723633
14336,-1166.8539251278853,-0.0016533289293874987,6006.104745483399,-1.4642215725034475,6.933193683624268
16384,-1127.093663419038,-0.001964589061390143,5310.425520324707,-1.4731909614056349,6.562246799468994
18432,-1151.4867504686117,-0.0018245037746964954,5218.88606262207,-1.465315979346633,6.313637733459473
20480,-1168.234571597725,-0.001682333911594469,5225.346854400635,-1.4603896714746951,6.549863815307617
22528,-1223.6639641847462,-0.0006611987380892969,5223.681201934814,-1.457483372464776,2.152888298034668
24576,-1239.4678682558238,-0.0043350162930437365,5518.4593505859375,-1.4512723602354527,2.7935783863067627
26624,-1146.2118942951754,-0.0021791709019453264,4508.189622497559,-1.4503911081701517,3.5541861057281494
28672,-1161.8484347504098,-0.0027486279446748084,4119.53723526001,-1.4572337973862886,2.806720495223999
30720,-1110.3287364342773,-0.002025106883957051,3762.5204078674315,-1.460232973471284,2.908487319946289
32768,-1066.3968092668802,-0.0034527974530647043,3090.585749053955,-1.4631899073719978,3.784412145614624
34816,-1145.6037442002446,-0.0008648112190712709,3363.085484313965,-1.469309824705124,1.8339039087295532
36864,-1235.074403433362,-0.0025493082473985853,3853.333194732666,-1.478092410415411,2.1679673194885254
38912,-1158.594765932858,-0.003913909567927476,2806.6616203308104,-1.4829945378005505,9.360148429870605
40960,-1111.9388901326806,-0.0030623120692325756,2993.3568546295164,-1.4943709414452315,2.4107627868652344
