step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1358.1939457803965,-0.0010333652047847864,9777.380725097657,-1.4173970442265271
4096,-1327.5774103425442,-0.003062869493442122,9572.738554382324,-1.424429216980934
6144,-1229.3053518183528,-0.001819981390144676,8207.570175170898,-1.432762113958597
8192,-1224.0976375073194,-0.003096090565668419,8144.229281616211,-1.4422767665237188
10240,-1379.8520899660884,-0.0009806018337258139,9270.857279968262,-1.451750360429287
12288,-1251.2636098124087,-0.0015485211173654535,7154.407121276856,-1.449986944720149
14336,-1381.2383424960076,-0.0003580557713576127,9077.11141204834,-1.4560859620571136
16384,-1352.5387382069603,-0.003673898418492172,6896.368536376953,-1.4440987933427096
18432,-1335.7689694497735,-0.002999846026796149,7305.728935241699,-1.4267958704382182
20480,-1244.1533576540648,-0.00218832993414253,6244.95034942627,-1.418604390695691
22528,-1178.589014536247,-0.0023270601872354747,5083.175102996826,-1.4236605059355498
24576,-1346.6303100456485,-0.0001554298694827594,6623.85876159668,-1.4339262749999762
26624,-1021.7639764284482,-0.0018344258278375491,3562.3182273864745,-1.4516514841467143
