step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1325.55284295436,-0.004845265387848486,9164.882629394531,-1.417999956384301
4096,-1253.993749228865,-0.0020436018370673993,8315.634371948243,-1.4145770847797394
6144,-1399.202915852517,-0.000916622526710853,10617.73601989746,-1.4094651348888874
8192,-1367.863780102413,-0.0016482104918395634,9367.901928710937,-1.4075722966343165
10240,-1265.3485455781222,-0.0004706926250946708,8094.950863647461,-1.41100044362247
12288,-1205.3724909048528,-0.004182731313630938,6773.760202026368,-1.4111494403332472
14336,-1451.6751248568296,-0.001731593989825342,8915.618000793456,-1.4004197355359793
16384,-1162.621920453757,-0.003040643579151947,5040.33235244751,-1.4075241956859827
18432,-1193.8303969491274,-0.0031445536529645323,5737.37310256958,-1.430243020877242
20480,-1357.3574997402727,-0.0017816402527387255,7392.092985534668,-1.4544001676142215
22528,-1373.596170033235,-0.0005477401507960166,7063.738330078125,-1.4693290371447802
24576,-1178.5704727239906,-0.0006151255307486281,5125.170182037354,-1.4739302512258292
26624,-1192.628512499295,-0.001233924522966845,4737.106091308594,-1.4922106947749854
