step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1322.1456933747977,-0.0013540206695324742,9268.047033691406,-1.4157436937093735
4096,-1237.6474841628224,-0.0010556297653238288,8490.789297485351,-1.411927627772093
6144,-1307.6900666866452,-0.0006755411268386524,9135.36044769287,-1.410630701854825
8192,-1408.4377879709004,-0.002836422021209728,9370.924645996094,-1.4122296821326017
10240,-1269.7388637132942,-0.0021583552166703156,8179.810685729981,-1.4255206756293775
12288,-1181.1573396474123,-0.0016750551978475415,6574.989744567871,-1.4332047909498216
14336,-1120.326010867767,-0.002215739975508768,5806.305065917969,-1.4295631643384694
16384,-1253.5096295967699,-0.002702876942930743,6760.701522827148,-1.4248704709112645
18432,-1182.0056775812059,-0.0025465002137934787,5775.639744567871,-1.424364659190178
20480,-1286.5626101869857,-0.0038667464788886717,6641.94690246582,-1.4181004002690316
22528,-1096.1508430245333,-0.0012290512240724638,4836.055545043945,-1.4181417606770992
24576,-1131.0706718149827,-0.001386484530667076,4924.159379577637,-1.4246666938066483
26624,-1164.6769508183002,-0.0011643779202131555,4734.068486785889,-1.42388837300241
28672,-1232.0067359266802,-0.0027468756918096913,5323.325646209717,-1.4132232841104269
30720,-1359.0433425277472,-0.0009050001390278339,5633.578059387207,-1.4130308363586663
32768,-1187.3508414171636,-0.0006686484477540944,4133.124941253662,-1.4213129986077546
34816,-1102.836007894785,-0.0018250662993523291,3531.3235286712647,-1.4308522287756205
36864,-1064.5910205545545,-0.006046806345693767,2936.079709625244,-1.4451876416802407
38912,-1097.338755275309,-0.0006852141086710617,2669.388921737671,-1.4564524829387664
40960,-1122.068962419778,-0.0016181511920876801,3083.3951049804687,-1.4620238672941923
