step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1236.500356437266,-0.0028776843362720685,7919.267610168457,-1.4087908994406462
4096,-1328.7388064920901,-0.0019318203107104638,9385.615780639648,-1.402419885993004
6144,-1163.2479084663094,-0.0014953754274756649,7352.490008544922,-1.3961671110242606
8192,-1166.8831665255361,-0.0021781143543194046,7197.696150207519,-1.377182400226593
10240,-1113.9519318117818,-0.00396979023644235,5996.995419311524,-1.362137746810913
12288,-1129.1462831977756,-0.002690829742641654,5779.752153015137,-1.3688439812511206
14336,-1253.933846309036,-0.0020014857305795885,7608.636056518555,-1.3766072761267423
16384,-1262.6810051447246,-0.001473920994612854,6219.106857299805,-1.3824968785047531
18432,-1219.1438463974278,-0.0018424016408971511,5698.846604919434,-1.3936640419065953
20480,-1238.2277726646512,-0.0017021973137161695,6136.918884277344,-1.3900050684809684
22528,-1352.8955729987472,-0.003914808070112486,6949.222473144531,-1.3824917808175088
24576,-1293.5264773087576,-0.0002889134491852019,6130.682130432129,-1.3782843332737684
26624,-1217.5873405843042,-0.003967281106451992,4832.491383361817,-1.3722964957356454
28672,-1285.381864310056,-0.002526686270721257,5167.744435119629,-1.3645597890019416
30720,-1211.838865888864,-0.003466562568792142,4831.1531410217285,-1.3651823848485947
32768,-1149.9639076270164,-0.002125387903652154,3799.206911468506,-1.3568130690604447
34816,-1279.7357906590682,-0.0016109626099932938,4744.344686126709,-1.34879015609622
36864,-1175.9079490150325,-0.0009914953872794286,3729.763718414307,-1.3553444012999534
38912,-1279.5830934312194,-0.002258554364379961,4371.718292999268,-1.3589320439845323
40960,-1225.1264996240848,-0.002957771393994335,3359.620324707031,-1.3652783162891864
43008,-1124.5973484185874,-0.0022111065496574155,2767.976369857788,-1.3714056808501482
45056,-1290.6218619674444,-0.0030742277071112768,3701.1536087036134,-1.3741481225937604
47104,-1266.697503046412,-0.002304808529152069,3537.473727416992,-1.370014213398099
49152,-1325.001123203337,-0.001294645066082012,3092.8430572509765,-1.3552871745079755
51200,-1098.0758202265947,-0.002186252054525539,1836.2088886260985,-1.335087551921606
53248,-1159.9703974920442,-0.0016306097648339346,1922.1580520629882,-1.3196266800165177
55296,-1356.2355802863835,-0.0008666066627483815,3318.488619232178,-1.3163593243807554
57344,-1239.2330208137632,-0.0008952625226811506,2086.124196243286,-1.328896428272128
59392,-1294.6997689039447,-0.0030168222438078374,2641.1593826293947,-1.3213608849793672
61440,-1134.9189371419138,-0.0019007434661034496,1548.7449028015137,-1.2990009739995003
63488,-1217.566988379415,-0.003878248174441978,1436.190737915039,-1.2941454339772462
65536,-1227.8184497460722,-0.00200206841545878,1458.8343366622926,-1.3002374090254307
67584,-1335.0284981399775,-0.002611816700664349,1792.803030395508,-1.3066750705242156
69632,-1087.813237922825,0.0012979173949133837,1271.766425704956,-1.3200717933475972
71680,-1094.4597113911063,0.0015806127899850252,901.233620929718,-1.3363506492227315
73728,-1380.4358751133084,-0.002142241042747628,1690.0905952453613,-1.34454747736454
75776,-1304.1133683603257,-0.0015625387684849556,962.3634532928467,-1.3477343656122684
77824,-1170.4832932129502,-0.0007384597352938727,1076.754117012024,-1.349672968685627
79872,-1135.8365774951876,0.004894746454374399,1076.2090402603149,-1.3446412865072488
81920,-1215.7333943992853,-0.00024413490464212373,688.2452142715454,-1.3451607622206212
83968,-1108.876590325497,-0.001204605377279222,759.6481830596924,-1.345691842958331
86016,-1252.2913078596816,-0.0015858105703955515,951.6452507019043,-1.342529309540987
88064,-1190.5084169644863,-0.002389272860455094,667.3555986404419,-1.339127929881215
90112,-1278.2818646670319,-0.001107996088830987,569.7957328796386,-1.3350234903395175
92160,-1161.5693362228571,-0.002355662698391825,543.1561724662781,-1.3304848421365023
94208,-1065.5295678441994,-0.0010718081190134398,494.5186321258545,-1.3276644513010978
96256,-1293.570443278551,-0.0027919380736420862,913.3703039169311,-1.330159531533718
98304,-1122.2730628521647,-0.0030857541220029815,546.9394403457642,-1.33484903909266
100352,-971.2816267390269,-0.0036713622204842975,268.3622508764267,-1.336890710145235
