step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1379.189425735362,-0.0018768724825349637,9799.940460205078,-1.4255195155739784,22.303213119506836,4.158034801483154,4.048961162567139,14.096217155456543
4096,-1233.1827347140759,-0.002614129630092066,8055.552764892578,-1.4282822486013174,18.902301788330078,4.150660991668701,4.079098701477051,10.672542572021484
6144,-1373.0281022295355,-0.0005809423106256873,10344.511131286621,-1.4260140933096408,18.540477752685547,4.151947975158691,4.0511088371276855,10.337420463562012
8192,-1453.4286980329548,-0.0006710725065204315,10564.33553466797,-1.4228078432381153,14.39889144897461,4.150684833526611,4.020295143127441,6.22791051864624
10240,-1234.266006039828,-0.0012400588966556825,7648.528187561035,-1.4207691606134176,11.563334465026855,4.136107444763184,4.041729927062988,3.3854973316192627
12288,-1217.9835839455016,-0.00034368307969998566,6714.192881774902,-1.4119674205780028,10.728708267211914,3.9915931224823,4.024935245513916,2.7121803760528564
14336,-1381.19576100111,-0.0055970117697143,8556.255152893067,-1.405978425219655,9.476493835449219,3.986072540283203,3.956442356109619,1.533979058265686
16384,-1208.9033391967416,-0.0014138849423034117,5590.075042724609,-1.4043609749525785,10.043732643127441,3.8246257305145264,4.090265274047852,2.1288411617279053
18432,-1163.754249570542,-0.004259679032838903,5547.423752593994,-1.3965306773781776,9.015819549560547,3.771947145462036,4.022446632385254,1.2214255332946777
20480,-1441.6608279682696,-0.0006644335939199663,8445.271157836914,-1.3953924383968115,9.361289978027344,3.8552234172821045,4.059869289398193,1.4461971521377563
22528,-1380.525277214311,-0.0010390589668531902,7133.294639587402,-1.400282971188426,9.37371826171875,3.953536033630371,4.027124404907227,1.3930578231811523
24576,-1139.7821194913238,-0.002612332247372251,4826.763079833984,-1.4180850010365247,9.17321491241455,3.652822494506836,4.125113487243652,1.3952792882919312
26624,-1190.4368221145123,-0.0035743554071814287,4723.458266448974,-1.42523636482656,8.787519454956055,3.7368037700653076,4.0530619621276855,0.9976542592048645
28672,-1159.5595077231526,-0.0024137332235113717,3663.280841064453,-1.4194432392716407,8.96640396118164,3.6729602813720703,4.090532302856445,1.2029109001159668
30720,-1273.5632176540792,-0.003634489332034718,5115.893739318848,-1.4179897718131542,8.918964385986328,3.8426434993743896,4.046889305114746,1.0294315814971924
32768,-1154.7398844106124,-0.002597256387525704,4072.339060974121,-1.4337717726826669,8.388230323791504,3.739591360092163,3.8723816871643066,0.7762576937675476
34816,-1217.7819454390556,-0.002178495566477068,3956.6023246765135,-1.4425717651844026,8.313714981079102,3.6868369579315186,3.909475564956665,0.7174025177955627
36864,-1446.6717645332217,-0.002417406695894897,5750.064078521728,-1.449116314575076,8.51488208770752,3.808872938156128,4.057871341705322,0.6481378078460693
38912,-1204.0438708223403,-0.0017200725138536654,3590.69912109375,-1.4632223699241877,8.229144096374512,3.7360620498657227,3.9630656242370605,0.5300166010856628
40960,-1253.7555977806448,-0.0017110352171584963,3990.9641860961915,-1.483227177336812,8.174520492553711,3.698312997817993,4.012942790985107,0.46326449513435364
43008,-1147.924586971337,-0.003497328978846781,3010.993740081787,-1.4968531403690577,8.67362117767334,3.678987503051758,4.088911533355713,0.9057219624519348
