step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1308.3798026569189,-0.002288034623779822,9236.107662963866,-1.4209487911313772,18.95123863220215,4.095182418823242,3.9811172485351562,10.87493896484375
4096,-1303.2807274389663,-9.384145087096841e-05,9138.839329528808,-1.4195354644209146,15.202312469482422,4.1374969482421875,4.011507511138916,7.053308010101318
6144,-1234.9647357517854,-0.00025771743821678683,8547.240536499023,-1.4118188310414552,10.80479621887207,3.964731216430664,3.9989418983459473,2.84112286567688
8192,-1241.5067591510713,-0.0017707641214656177,8008.8271759033205,-1.4062475886195898,9.629138946533203,3.9655086994171143,4.074057102203369,1.5895733833312988
10240,-1142.4515145854093,-0.0028436794098524844,6619.215031433106,-1.3961782772094011,9.111037254333496,3.625600576400757,4.066839218139648,1.4185975790023804
12288,-1139.1020463505295,-0.0021745119760453236,6385.128601074219,-1.3955416802316905,8.981973648071289,3.4755961894989014,3.981304407119751,1.5250729322433472
14336,-1237.0506202327088,-0.0019883531211235097,6530.176510620117,-1.4067164946347475,8.829066276550293,3.5558974742889404,4.043630599975586,1.2295383214950562
16384,-1233.035531178303,-0.002107617550791474,6662.0438232421875,-1.4035006064921618,8.099817276000977,3.4095802307128906,4.032699108123779,0.6575377583503723
18432,-1214.5384912654758,-0.0031665976785006933,5876.50895690918,-1.387535134702921,8.440449714660645,3.4077072143554688,3.968660354614258,1.0640819072723389
20480,-1287.741328907758,-0.0016002047050278634,6519.66541595459,-1.3843489218503238,8.161145210266113,3.5265018939971924,3.941688299179077,0.6929547190666199
22528,-1123.4405432480387,-0.0017358098761178554,4751.953626251221,-1.3846026241779328,7.946713447570801,3.319220781326294,4.0626301765441895,0.5648624300956726
24576,-1051.7747091110796,-0.00246373472182313,3937.9222869873047,-1.4007515475153922,8.07601547241211,3.258347749710083,4.029689788818359,0.7879781723022461
26624,-1125.5001009776256,-0.0008414872761932201,4409.992854309082,-1.4123659741133452,7.895766735076904,3.2790024280548096,3.9893951416015625,0.6273694634437561
28672,-1215.9298196623101,-0.0023860202461946757,4872.465438079834,-1.4100236732512712,7.621021747589111,3.278874158859253,4.0189924240112305,0.32315483689308167
30720,-1197.9096723161638,-0.002941737725632265,4382.682971191406,-1.4092573758214713,7.7763671875,3.2944109439849854,4.0392913818359375,0.44266510009765625
32768,-1088.0601127108791,-0.0021328892078599894,3484.109281158447,-1.3990132801234723,7.533557891845703,3.1109228134155273,3.957104444503784,0.46553048491477966
34816,-1178.9167544687166,-0.0001437077604350634,3797.2485511779787,-1.3948879461735486,7.807426452636719,3.311633348464966,3.9759225845336914,0.5198708772659302
36864,-1188.5414034040646,-0.00341574933991069,3986.5189781188965,-1.4033232729882001,7.525045394897461,3.1811740398406982,3.940279960632324,0.4035910367965698
38912,-1163.679975596117,-0.00260248914200929,2987.0636962890626,-1.4094589803367854,7.634068489074707,3.2980098724365234,3.9362833499908447,0.3997757136821747
40960,-1221.13835465461,-0.0026797951781190933,3989.189213562012,-1.401812856644392,7.589536666870117,3.2697808742523193,4.032870292663574,0.2868850529193878
43008,-1241.22558811903,-0.004691397272108588,3081.5147315979,-1.3945739891380071,7.7660698890686035,3.5189754962921143,3.991227626800537,0.255866676568985
45056,-1138.2221041179262,-0.0034794655410223642,2591.8958908081054,-1.3776978250592946,7.586546421051025,3.295984983444214,4.001920223236084,0.2886413335800171
47104,-1176.025798203284,-0.0031285344070056454,2466.0023021698,-1.358404567092657,7.444803237915039,3.2818355560302734,3.8909871578216553,0.27198028564453125
49152,-1222.7527567386628,-0.0008287344229756854,2254.146978378296,-1.3521867159754037,7.432210445404053,3.2262229919433594,3.939478874206543,0.26650840044021606
51200,-1181.383358633239,-0.0016548878302273806,2518.5552783966064,-1.3444620199501514,7.295753002166748,3.0906612873077393,3.961063861846924,0.2440277487039566
