step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1333.7759817153214,-0.0019182932694093325,10352.619749450683,-1.4242107830941677
4096,-1319.3952488698064,-0.0017931833754118998,8898.210945129395,-1.4279751654714345
6144,-1307.252327570785,-3.992089041275904e-05,9033.181340026855,-1.4320732478052378
8192,-1420.4519131422044,-0.0003741263557458296,9914.668730163574,-1.4399075277149678
10240,-1279.8892261652277,-0.0008843878589686937,8485.229641723632,-1.447434563562274
12288,-1133.563234497793,-0.001021871014381759,6271.446870422364,-1.4526833098381757
14336,-1162.5821777640842,-0.002637244531069882,6075.522908782959,-1.452919340878725
16384,-1159.499940713332,-0.0027881620844709687,5481.4370018005375,-1.456292164325714
18432,-1271.703919498995,-0.003180481569143012,6299.604731750488,-1.4606614384800196
20480,-1407.4177040524314,-0.0007491405793189187,7815.0750381469725,-1.4639674182981253
22528,-1094.820380026009,-0.0009333955298643559,4365.026876068116,-1.4718270137906075
24576,-1250.072835333366,-0.0007485725320293569,5666.570742797851,-1.469145055115223
26624,-1211.0562628403306,-0.0010227745835436508,4820.334133148193,-1.4572687849402428
28672,-1182.7724545586855,-0.0017399445874616503,4402.95244140625,-1.4465688794851304
30720,-1290.0181394532324,-0.0014195925054082182,5301.667023468018,-1.4442053128033876
32768,-1266.7788186300545,-0.005203779775911244,4486.8204544067385,-1.4599346470087766
34816,-1085.7826156865806,-0.002699808777833823,2912.3971084594727,-1.478256807476282
36864,-1036.237452187296,-0.0027302116082864813,2467.2194229125976,-1.498047710582614
38912,-1067.0946719236672,-0.001224275107961148,2794.7469387054443,-1.5128366850316524
40960,-1029.1744058118434,-0.001915811895742081,2429.2786960601807,-1.5154504105448723
43008,-1453.617845404148,-0.003578477361588739,5101.4640113830565,-1.5097483534365892
45056,-1307.075675806403,-0.0011166012234752997,3903.5738883972167,-1.5054337274283172
47104,-1339.147431754321,-0.0034797149332007394,3634.925115966797,-1.5104764066636562
49152,-1196.9612832352518,-0.0029436731390887873,2625.6928215026855,-1.5025848843157292
51200,-1190.2417534068227,-0.0013147839537850814,2407.0047756195067,-1.4837672099471093
53248,-1240.362835852243,-0.0017199247275129891,2496.741465759277,-1.4707489904016255
55296,-1016.4752615436912,-0.00244303919680533,1984.3989635467528,-1.4786491945385933
57344,-1255.2008231312036,-0.0014620093250414356,2238.6678150177004,-1.486870489269495
59392,-1190.4719811194577,-0.0015958587639033795,1922.3912437438964,-1.4851866506040097
61440,-1136.7127016180195,-0.0025045793721801602,1760.8905117034913,-1.4721677493304015
63488,-1071.9577511943876,-0.0015240935870679095,1758.1671268463135,-1.4544826187193394
65536,-1092.631577482447,-0.00024349432715098374,964.6613115310669,-1.4582837242633104
67584,-1099.603440402448,-0.002180757680616807,1206.5390153884887,-1.455488271638751
69632,-1150.7519755807705,-0.002428052292088978,861.5368177413941,-1.4547211278229952
71680,-1174.9503862019628,-0.0014685914269648493,878.9162710189819,-1.4539003264158965
73728,-1077.3995719321072,-0.0018298394832527265,858.9200287818909,-1.4458784349262714
75776,-1177.3853521918877,-0.0009939190407749266,743.7844846725463,-1.4475491322576999
77824,-1088.782973763009,-0.0023889795498689636,607.1880370140076,-1.4497464425861835
79872,-1062.8131999146194,-0.0015852533935685642,922.5073692321778,-1.455575817450881
81920,-1191.791549629718,-0.00037448159855557606,975.5769662857056,-1.4607756219804287
83968,-1157.4867918796838,-0.003449081598955672,706.6696779251099,-1.453863937035203
86016,-1002.3392645293846,-0.0025006558818859046,780.2674600601197,-1.4365140236914158
88064,-1087.3210647024214,0.00030504948372254146,512.2565876960755,-1.4247440669685603
90112,-1173.2392291205936,-0.0036732707761984785,883.4276715278626,-1.4116232797503472
92160,-1164.978278169036,-0.00031254729547072204,902.7257856369018,-1.4038751266896725
94208,-1054.86566985097,-0.0034933106988319198,814.353076839447,-1.4041185162961483
96256,-1170.4021197439172,-0.0033749247319065034,960.9391510009766,-1.3953899964690208
98304,-1156.3057695376688,-0.0009647929924540222,970.1192134857178,-1.3898725554347038
100352,-1341.7527536597104,-0.0031444141146494075,1226.678277206421,-1.3929381988942624
