step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1273.451692229195,-0.0025752353569259865,9213.958155822755,-1.4204657636582851,67.65154266357422
4096,-1252.8727154637047,-0.0022706210205797107,7279.865544128418,-1.4171475186944007,23.28067970275879
6144,-1267.429814516753,-0.0031121271174924916,8884.091284179687,-1.4139815170317889,15.252485275268555
8192,-1245.0557125246153,-0.0037792251714563463,8876.577604675293,-1.4047043349593877,6.61610221862793
10240,-1091.8873105503153,-0.0013682170596439392,5930.9478012084965,-1.3957371767610312,9.280441284179688
12288,-1241.516531493701,-0.0012776462186593561,7709.355151367187,-1.4011110678315162,8.775368690490723
14336,-1160.0909719211982,-0.0005560419202083721,6281.488426208496,-1.4178121279925109,8.47087287902832
16384,-1155.7269183468075,-0.0015186287360847927,5906.298696899414,-1.4295133978128434,6.897337436676025
18432,-1357.6550854735076,-0.0037690032200771383,7523.2720199584965,-1.4304057024419308,4.547800540924072
20480,-1199.5567661564796,-0.0037667130025511144,5880.182858276367,-1.4399506237357855,3.0292298793792725
22528,-1214.0587279728848,-0.003524933628796134,5724.430686950684,-1.4562553077936173,2.247307300567627
24576,-1079.4408076778054,-0.0004936111683491618,4074.0499534606934,-1.4590721126645803,2.6245641708374023
26624,-1191.652567801997,-0.004119506836286746,5175.105844116211,-1.4649986751377582,4.325983047485352
28672,-1244.437314003706,-0.004424150961858686,5081.256411743164,-1.4720787115395069,2.6076815128326416
30720,-1232.5977101400495,-0.006468741600838257,4550.452084350586,-1.460840742662549,3.131737470626831
32768,-1214.237476219819,-0.003071768542577047,4293.940206146241,-1.4570836447179318,1.8766162395477295
34816,-1140.179130637087,-0.0014909917925251647,3382.705827331543,-1.4642822485417128,1.8295804262161255
36864,-1068.953501802683,-0.0027797999675385652,2782.3141334533693,-1.4731110382825137,1.3944579362869263
38912,-1270.688773002848,-0.0023004438960924746,4207.966912841797,-1.4722183629870416,1.9690277576446533
40960,-1306.2342868424953,-0.0032051088972366417,4345.1365989685055,-1.4711757086217403,2.5732035636901855
43008,-1106.9146688687615,-0.0023241536589921454,2522.448127746582,-1.4890001852065324,1.0550811290740967
45056,-1200.2022519491613,-0.004653037671232596,2903.6226852416994,-1.4972517415881157,2.0293784141540527
47104,-1291.2835658643394,-0.0024841481645125896,3329.939542388916,-1.4961887303739787,0.9734598398208618
49152,-1196.257570822537,-0.0028593885370355567,2571.2396701812745,-1.4891049098223448,1.1597836017608643
51200,-1228.6773690491914,-0.0029260740615427495,2296.5371910095214,-1.4764315992593766,0.7717038989067078
