step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1311.943749666214,-0.0013381608529016375,9158.265019226073,-1.4168290179222822,22.483226776123047,4.180363178253174,4.024212837219238,14.27864933013916
4096,-1326.970028386265,-0.00035321879186085426,9541.99983215332,-1.4169416684657334,15.62722396850586,4.114027500152588,4.022006034851074,7.491189956665039
6144,-1402.6032587088644,-0.0003957719774916768,10482.170904541015,-1.4218563862144946,13.743392944335938,4.056525707244873,4.016520977020264,5.670346736907959
8192,-1534.1890351533889,-0.0018777495904942043,11321.224960327148,-1.4166249249130487,10.702851295471191,3.9616734981536865,4.034144878387451,2.707033157348633
10240,-1181.3175214122996,-0.0021095428292028373,7065.073420715332,-1.4029204539954663,10.152582168579102,3.7835023403167725,4.110254764556885,2.2588255405426025
12288,-1160.0048407349736,-0.0019458094087895007,6660.755842590332,-1.3926066376268864,8.994937896728516,3.5066006183624268,4.049816608428955,1.4385207891464233
14336,-1044.6027400617488,-0.00249729209645011,4974.984555816651,-1.3815372791141272,8.360594749450684,3.2798826694488525,4.079040050506592,1.0016714334487915
16384,-1227.6601492657326,-0.0013928864005720242,6977.610403442382,-1.3801267556846142,8.777347564697266,3.5074551105499268,4.033904552459717,1.2359881401062012
18432,-1332.6715103240683,-0.001570041109516751,7479.286515808106,-1.3898505404591561,8.161293983459473,3.5219860076904297,4.044802188873291,0.594505786895752
20480,-1385.2769242773763,-0.0015094128204509616,8073.640167236328,-1.3954268552362918,8.020779609680176,3.4064996242523193,3.9798355102539062,0.6344446539878845
22528,-1088.2941672260872,-0.0028265196473512334,4580.537512207031,-1.3850680556148292,7.875114440917969,3.131911516189575,4.020290851593018,0.7229116559028625
24576,-1122.1193356632139,-0.0007523926462454256,4724.351026153565,-1.3569542851299048,7.983179092407227,3.197758674621582,4.007373809814453,0.7780466079711914
26624,-1254.4392169784755,-0.0026980860056937672,5995.580824279785,-1.3577402867376804,7.87022590637207,3.152486562728882,3.9405527114868164,0.7771862149238586
