step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1255.6032568767666,-0.002237679998506792,9122.72227935791,-1.4072901040315628
4096,-1261.6780978407246,-0.0020039489021655755,8390.157215881347,-1.396224446222186
6144,-1182.1812421910465,-0.0015781225549289957,7207.90233001709,-1.388545684888959
8192,-1160.8031749051297,-0.0007077615780872292,7075.430485534668,-1.3902131166309117
10240,-1122.4025185892358,-0.0023678259487496687,5999.108073425293,-1.3966849740594625
12288,-1169.9993045875804,-0.0028130997277912686,6192.701850891113,-1.3998754404485225
14336,-1330.1345173843206,-0.005197659040277358,8147.072731018066,-1.4025258306413888
16384,-1239.4919725975021,-0.0014926595307770186,5876.916915893555,-1.3995949018746614
18432,-1229.5530711360275,-0.0017241610945347929,5798.450729370117,-1.3960865430533886
20480,-1278.3857226543128,-0.0009557299985317513,6452.595820617676,-1.39334004111588
22528,-1261.3529599735514,-0.0020122632005950434,5785.288706970215,-1.3924122713506222
24576,-1287.015444385633,-0.0016385141352657229,6022.1676376342775,-1.4071306109428405
26624,-1212.1669207721948,-0.0006738076248439029,4738.012752532959,-1.4252006631344556
28672,-1245.6795375935733,-0.0012061904068104922,4637.547662353516,-1.4331658802926541
30720,-1201.5917951259762,-0.002952282501064474,4554.669100952148,-1.4325431019067765
32768,-1168.9782527748496,-0.00123343327868497,3905.931217956543,-1.4381587252020835
34816,-1218.2269016813486,-0.0012485422368627042,4064.4459442138673,-1.4432691041380168
36864,-1227.0192086366937,-0.002186920554959215,3788.7498138427736,-1.4400019444525243
38912,-1280.6711905468255,-0.0017711394364596344,3925.761008453369,-1.4280968774110079
40960,-1164.8761798452585,-0.0033494775023427794,2908.9505256652833,-1.4315962824970483
43008,-1115.1751740074542,-0.0014981092332163825,2492.0937427520753,-1.4493768692016602
45056,-1265.507825939923,-0.0027095465062302536,3517.5798835754395,-1.451694781705737
47104,-1243.5823484420775,-0.002284424571553245,2909.99493598938,-1.4460563831031323
49152,-1372.365288475156,-0.0015231496465275996,3359.1870166778563,-1.4417794298380613
51200,-1112.387306226045,-0.001853993358236039,1905.6651432037354,-1.447675184905529
53248,-1166.7198843479157,-0.003260440174199175,1869.6938591003418,-1.4559585575014353
55296,-1308.9977219581604,-0.0012664459543884731,2945.1963890075685,-1.4669272933155297
57344,-1247.3930015206338,-0.0013814799385727383,2069.552577972412,-1.4735675409436226
59392,-1243.0529067970813,-0.0019256092738942244,2504.4885948181154,-1.4746744163334369
61440,-1146.6227035390214,-0.0016749533417169005,1651.2209215164185,-1.478688407689333
63488,-1231.3819888508879,-0.0005605051592283417,1457.9127088546752,-1.4790501542389394
65536,-1135.0524709530175,-0.004279248567763716,1133.5104583740235,-1.4722550448030234
67584,-1237.8028973642736,-0.0028101102652726695,1303.7428003311156,-1.477024668827653
69632,-1105.401217259746,-0.0017060850270354422,1228.7815032958983,-1.46586130335927
71680,-1071.2754887491465,-0.0008120654034428299,769.6771356582642,-1.4506101295351983
73728,-1271.5224749676884,-0.0018289173640368972,1437.5443626403808,-1.4580660652369262
75776,-1270.8416276313365,-0.0012296862681978383,911.7171434402466,-1.4677900958806276
77824,-1098.8181002987549,-0.0006574765851837583,1004.7739685058593,-1.4663174580782652
79872,-1088.9516188196837,-0.0007253431307617575,865.7216546058655,-1.4560157522559165
81920,-1181.099673089385,-0.0008019579137908295,696.0089571952819,-1.4508509907871485
83968,-1037.655353410053,-0.0008638230676297099,673.9964445114135,-1.455786070227623
86016,-1271.2661752386018,-0.0029418357080430724,833.7908097267151,-1.4586961526423692
88064,-1142.0206212525256,-0.00021387491942732596,1083.6156898498534,-1.4565908506512641
90112,-1241.8132910270244,-0.003469415310974,878.9297546386719,-1.4539838153868914
92160,-1079.596773446072,-0.0004855056453379802,927.5326299667358,-1.455233660340309
94208,-1091.7965971244498,-0.0014223897320334799,704.1002919197083,-1.454576275497675
96256,-1322.660408333689,-0.0007742369372863323,1009.4223716735839,-1.4614978060126305
98304,-1119.5202998272841,-0.0013398910756222903,768.4105585098266,-1.4702259764075278
100352,-925.3013609532034,-0.0014296389708761126,795.1740702629089,-1.4675548203289508
