step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1278.247091513779,-0.0034267724229721354,8570.5234375,-1.4152410972863436
4096,-1201.0416275138036,-0.0010434916606754997,8061.428218078613,-1.4151873938739299
6144,-1140.36074091685,-0.0018652590668352786,7634.670970153808,-1.4214761938899756
8192,-1398.4249325836195,-0.0011537871512700803,9807.982360839844,-1.4264357447624207
10240,-1423.0321322705597,-0.0012083384346624371,9950.433442687989,-1.422245592623949
12288,-1096.95765854707,-0.0017529191274661571,5742.386095428466,-1.4200381271541118
14336,-1078.6852627940475,-0.001374519005184993,5514.784280395508,-1.4205420903861523
16384,-1264.0156318746508,-0.0008350844029337168,6980.49255065918,-1.411592224240303
18432,-1138.152468161378,-0.001922020180063555,5248.78025970459,-1.414693607389927
20480,-1310.0119314905255,-0.004782850129413418,7297.502438354492,-1.4158110950142144
22528,-1179.2445243418915,-0.0013646475752466358,5261.8160400390625,-1.4083209920674562
24576,-1267.5739394310863,-0.0033774888652260415,5640.219857788086,-1.421166479587555
26624,-1343.9669624380767,-0.0028518547042040154,6418.475302124023,-1.4219970423728228
