step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1306.082689874433,0.005244255848811008,2751.6259537696837,-1.4184991158545017
4096,-1231.656372801587,0.00029612808575620877,1497.8006471157073,-1.438950514420867
6144,-1150.5683083513752,-0.003580365983361844,803.2881908893585,-1.4484747625887393
8192,-1187.1666325372876,-0.0011050453569623642,963.7480209827423,-1.431676809489727
10240,-1213.9899452669547,-0.00500458094466012,545.817394733429,-1.430650545284152
12288,-1248.16508357469,-0.005764146878209431,345.43052434921265,-1.4220756638795138
14336,-1234.5646303109825,-0.0034824457310605795,407.7674296617508,-1.3987499069422484
16384,-1148.0747229790315,-0.007373608763009543,208.14607496261596,-1.4042393401265145
18432,-1186.8465653864666,0.0009348491068521981,260.4400922060013,-1.4234089724719525
20480,-1221.4930568999903,-0.004321056854678318,237.37351500988007,-1.4487951390445233
22528,-1207.2761917570606,-0.006481437363254372,227.46967616081238,-1.453475546091795
24576,-1119.52653006427,-0.003458125410543289,175.81193727254868,-1.452602081745863
26624,-1110.9984979528933,0.00013793689431622623,114.55531325340272,-1.4638179533183575
