step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1236.500356437266,-0.0028776843362720685,7919.267610168457,-1.4087908994406462
4096,-1328.7388064920901,-0.0019318203107104638,9385.615780639648,-1.402419885993004
6144,-1163.2479084663094,-0.0014953754274756649,7352.490008544922,-1.3961671110242606
8192,-1166.8831665255361,-0.0021781143543194046,7197.696150207519,-1.377182400226593
10240,-1113.9519318117818,-0.00396979023644235,5996.995419311524,-1.362137746810913
12288,-1129.1462831977756,-0.002690829742641654,5779.752153015137,-1.3688439812511206
14336,-1253.933846309036,-0.0020014857305795885,7608.636056518555,-1.3766072761267423
16384,-1262.6810051447246,-0.001473920994612854,6219.106857299805,-1.3824968785047531
18432,-1219.1438463974278,-0.0018424016408971511,5698.846604919434,-1.3936640419065953
20480,-1238.2277726646512,-0.0017021973137161695,6136.918884277344,-1.3900050684809684
22528,-1352.8955729987472,-0.003914808070112486,6949.222473144531,-1.3824917808175088
24576,-1293.5264773087576,-0.0002889134491852019,6130.682130432129,-1.3782843332737684
26624,-1217.5873405843042,-0.003967281106451992,4832.491383361817,-1.3722964957356454
