step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1323.6697676315903,-0.0018367394761298784,9353.688174438477,-1.4206640671938657,21.41975212097168,4.144479274749756,4.017390727996826,13.257882118225098
4096,-1358.9907820522785,-0.001349204414873384,9653.241076660157,-1.4203878365457059,20.568477630615234,4.147041320800781,4.059233665466309,12.362202644348145
6144,-1272.176941625774,-0.00018375125218881295,8817.406538391113,-1.4175497114658355,15.088851928710938,4.149364948272705,4.040153980255127,6.899333477020264
8192,-1240.2886452278121,-5.512741663551424e-05,8145.1884765625,-1.4230707116425036,12.854972839355469,4.109989166259766,4.004064559936523,4.74091911315918
10240,-1426.7505217194557,-0.0001023156801238656,9880.344627380371,-1.4260298594832421,11.20899486541748,4.0626702308654785,4.054080963134766,3.0922443866729736
12288,-1297.2787943407893,-0.0011356006987625733,7811.718858337403,-1.4452194649726153,11.652172088623047,3.9923770427703857,4.059142112731934,3.6006524562835693
14336,-1294.7175502671628,-0.0008840538212098181,8081.787321472168,-1.4655749045312405,9.970354080200195,3.9555580615997314,3.9913041591644287,2.0234920978546143
16384,-1400.414407749474,-0.0005129522447532509,7462.456993103027,-1.4719570033252238,8.616597175598145,3.9514455795288086,4.05045223236084,0.6146997809410095
18432,-1247.9281301209703,-0.0027991907205432653,6436.3269317626955,-1.4762794241309165,9.423195838928223,3.834423065185547,4.063808441162109,1.5249643325805664
20480,-1318.5547245167195,-0.001145023148274049,7097.080229187011,-1.486603369936347,8.670781135559082,3.851980447769165,4.006772994995117,0.8120279312133789
22528,-1313.9410710603,-0.001484141097171232,6447.597221374512,-1.5002760041505099,8.47292709350586,3.9145898818969727,4.081191539764404,0.477145791053772
24576,-1546.2040162481367,-0.001757362084754277,8995.026173400878,-1.5145705930888653,8.529989242553711,4.004121780395508,4.050365447998047,0.4755021631717682
26624,-1060.12590592457,-0.004952165725990198,3887.0545143127442,-1.5173009030520916,8.878925323486328,3.779590368270874,4.029139995574951,1.0701950788497925
