step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1267.7589187771082,-0.0027235814042796845,8201.785397338866,-1.4235329456627368
4096,-1238.2100063774735,-0.000504767513484694,8461.587881469726,-1.428572352230549
6144,-1248.472601044178,-0.002658628711651545,8416.938461303711,-1.4224115520715714
8192,-1240.0271085673944,-0.0033328578116197604,7664.428213500976,-1.4195376832038165
10240,-1367.7336981636472,-0.00047552515752613544,9007.561552429199,-1.4243396211415529
12288,-1123.1351993445307,-0.0024429277022136376,6582.335319519043,-1.416324243322015
14336,-1149.6949313174002,-0.001957645979564404,6235.855392456055,-1.4078833397477866
16384,-1229.6144000458705,-0.0008381825304240919,6712.2969223022465,-1.4182214111089706
18432,-1268.1042139485478,-0.0027669969073031097,6651.514749145508,-1.426429209113121
20480,-1392.4092439539731,-0.0008272522987681441,7589.273834228516,-1.4369279477745294
22528,-1298.5703589495272,-0.002026830792601686,6838.061305236816,-1.445086607709527
24576,-1263.8476597107947,-0.0038954865325649735,6046.324716186524,-1.4399968955665827
26624,-1303.2950875796378,-0.001332497166004032,5626.5818649292,-1.4395567916333676
28672,-1186.466502528917,-0.0014062289614230395,4146.88989868164,-1.4358877535909413
30720,-1149.104420900671,-0.0020572381661622787,4152.241646575928,-1.433333223313093
32768,-1104.1493290366955,-0.0010727534114266745,3482.2745262145995,-1.444071275368333
34816,-1169.0694044478237,-0.0022078727604821326,3317.1876808166503,-1.4508221663534642
36864,-1200.941951769148,-0.004877241543726996,3951.5873008728026,-1.4567598294466735
38912,-1384.56632267572,-0.0014396976112038828,4882.403632354736,-1.4687043856829405
40960,-1234.989206516638,-0.002563280567119364,3640.9733100891112,-1.4721206713467836
43008,-1182.9378862721846,-0.001692206645384431,3143.01118888855,-1.483887154981494
45056,-1154.4638302445412,-0.0033787168038543315,2424.73074760437,-1.4941252797842026
47104,-1102.5942074492573,-0.0027891676319995893,1844.1262243270874,-1.4902246348559856
49152,-1192.811593395844,-0.0025037517174496316,2768.833647918701,-1.4804963815957308
51200,-1282.5459918111562,-0.0017533300298964605,2687.574068069458,-1.4788167800754308
53248,-1216.7594884611667,-0.0019819274442852476,2321.575288772583,-1.4763391245156527
55296,-1157.920651346026,-0.0026952288550091907,1859.7279880523681,-1.4728373065590858
57344,-1201.2574788086117,-0.003045670352730667,1962.2575412750243,-1.4618587564677
59392,-1350.1027500078083,-0.004446220699173864,2683.9470603942873,-1.4574146382510662
61440,-1233.1087467751465,-0.001854317684774287,1773.384718322754,-1.4594291113317013
63488,-1271.8999183818698,-0.0034161466421210205,1623.8584686279296,-1.4539037011563778
65536,-1092.1187859751983,-0.0014029762460268103,1202.0142423629761,-1.4458833146840333
67584,-1103.0732417293825,-0.002743322745664045,1096.909453201294,-1.4469813048839568
69632,-1166.9786090008915,-0.0022588196392462124,1041.5405004501342,-1.4480124358087778
71680,-1241.2813229843973,-0.0004988483677152544,1398.5168760299682,-1.4426573161035776
73728,-1244.9986373182387,-0.0024847028398653492,1618.2532863616943,-1.4570771273225547
75776,-1319.4835718054323,-0.00264158115896862,1196.05995388031,-1.4690629251301288
77824,-1150.6995496332645,-0.0009220202686265111,862.6999660491944,-1.4739998374134302
79872,-1082.1437420606612,-0.0012065479262673763,598.920789527893,-1.4801837891340255
81920,-1112.9310162559152,-0.002706973577005556,557.3720955848694,-1.4843416169285775
83968,-1095.650830700621,-0.0011511352829984389,586.92768201828,-1.4958794958889485
86016,-1094.7617487639188,-0.0033398317216779107,648.3051350593566,-1.501976227760315
88064,-1038.4185901910066,-0.004171408797265031,236.74600706100463,-1.506703496724367
90112,-989.592586709559,-0.0031085983966477214,484.8698895454407,-1.5154881924390793
92160,-1189.5512105714995,-0.005085402823169716,654.6522948265076,-1.5165900748223067
94208,-1056.1754151221714,-0.002341794761014171,651.0118081092835,-1.5165295716375113
96256,-1045.5519605040085,-0.00415590063057607,572.0015601158142,-1.517531557008624
98304,-988.4953283300623,-0.0006861487403512001,365.8575879096985,-1.507730371505022
100352,-1096.2673476653174,-0.003049535088939592,402.82606267929077,-1.502067019790411
