step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1224.7135250756517,-0.0030609195222496056,8322.540678405761,-1.4146903347223998,20.878793716430664,4.1524338722229,3.9020183086395264,12.824341773986816
4096,-1386.9167728260159,-0.0026802582942764275,10195.246282958984,-1.4118818305432796,17.302274703979492,4.112533092498779,4.04806661605835,9.141674995422363
6144,-1458.088968370855,-0.0007366255311353597,11120.994036865235,-1.4123038817197084,16.44638442993164,4.085005760192871,4.043923377990723,8.317456245422363
8192,-1167.647291413136,-0.0010242550328257495,7428.712106323243,-1.4241972230374813,10.71994400024414,3.8763771057128906,4.010684967041016,2.8328819274902344
10240,-1236.148012757022,-0.0008483295707264916,7530.816494750977,-1.435927739366889,10.053984642028809,3.701078176498413,4.071702003479004,2.2812039852142334
12288,-1352.1668536797165,-0.0011991751642199233,8495.28254852295,-1.431581187993288,10.066873550415039,3.648470878601074,4.016378879547119,2.402024030685425
14336,-1357.9443543113769,-0.0012622488808119669,8460.068272399902,-1.4280244834721088,8.933691024780273,3.49906849861145,4.0932087898254395,1.3414130210876465
16384,-1295.3217004177627,-0.001965956116328016,7940.098826599121,-1.420562730357051,8.105583190917969,3.1956026554107666,4.0070695877075195,0.9029114842414856
18432,-1336.5823337510228,-0.0013655912291142159,7715.275971984864,-1.4075382076203824,8.278640747070312,3.159658670425415,4.125052452087402,0.9939303398132324
20480,-1501.2642250956967,-0.002566575404489413,9097.986264038085,-1.404340735077858,8.106403350830078,3.2946548461914062,3.9952733516693115,0.8164752125740051
22528,-1222.1662563808263,-0.0037098618544405327,6113.277967071534,-1.4172894455492497,7.797173023223877,3.090028762817383,4.046941757202148,0.6602025628089905
24576,-1274.4874065419892,-0.0008420864047366195,5994.2807891845705,-1.4329799272119998,8.016363143920898,3.1635360717773438,4.000863552093506,0.8519635796546936
26624,-1244.329881283827,-0.002414317789953202,5321.825299072266,-1.4430336821824312,7.93139123916626,3.1098735332489014,4.032108783721924,0.789409339427948
