step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1372.1842647477984,-0.0018245170256705023,10133.347938537598,-1.4112678337842226,7.359852313995361,3.93507981300354,4.032730579376221,3.0214996337890625
4096,-1413.8568864863366,-0.0015322828679927626,10311.50959777832,-1.3908892534673214,5.472383975982666,3.638702392578125,4.154083251953125,1.4182733297348022
6144,-1249.2451090723275,-0.001204987961682491,8018.588549804687,-1.366194672882557,4.6357316970825195,3.463624954223633,4.28151798248291,0.7439548969268799
8192,-1224.2624996418133,-0.004553873160330113,7922.649089050293,-1.345552546530962,4.419345855712891,3.318082571029663,4.088033676147461,0.6924598217010498
10240,-1390.332286465168,-0.0012304278992814944,9278.143487548828,-1.3407699435949325,4.203423976898193,3.5041580200195312,4.2060065269470215,0.2786655128002167
12288,-1173.5962564498186,-0.002692171909438912,6055.31650390625,-1.3270933385938406,4.247443675994873,3.3740386962890625,4.417355537414551,0.43166935443878174
14336,-1086.2656919596252,-0.0025546092190779747,5924.238227844238,-1.314951953291893,4.174184322357178,3.2452309131622314,4.204489231109619,0.5085042715072632
16384,-1217.7529010832309,-0.0038764769728004468,5751.625912475586,-1.315067696198821,4.008760452270508,3.2804110050201416,4.043673992156982,0.32398176193237305
18432,-1375.832007020479,-0.0013508670002920554,7879.029318237304,-1.3208497785031796,4.1562089920043945,3.5610830783843994,4.070817947387695,0.18804395198822021
20480,-1250.6090630050749,-0.001553206292737741,5866.764810180664,-1.3239197682589292,3.938328266143799,3.23648738861084,3.9257700443267822,0.3092639744281769
22528,-1205.4932046900533,-0.001278892736445414,5850.584712219238,-1.321710203960538,3.8040106296539307,3.2229385375976562,3.9553940296173096,0.18553273379802704
24576,-1115.1739664996508,-0.001451356923644198,4354.835017395019,-1.3102901749312879,3.9335269927978516,3.279284715652466,4.141607284545898,0.24008144438266754
26624,-1198.750252005877,-0.0022601403907174245,5005.031694793701,-1.304698046296835,3.727757692337036,3.1810882091522217,3.97102427482605,0.14956720173358917
