step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1333.7759817153214,-0.00197318709542742,10313.677087402344,-1.4241681069135665
4096,-1246.3366320949049,-0.0018693162506679072,8200.053817749023,-1.4308014973998069
6144,-1318.4412032686173,-0.0016984667425276711,8937.416423034669,-1.4389440756291152
8192,-1405.3399656176566,-0.0016558880030061117,9117.806175231934,-1.4431232139468193
10240,-1281.0900460785256,-0.0010475760223926044,8100.477610778808,-1.4509293518960475
12288,-1133.1273747246712,-0.002877826025360264,5891.9310302734375,-1.466471565887332
14336,-1108.1326222367584,-0.0031561785421217793,5370.736103057861,-1.4647078637033701
16384,-1214.489298827201,-0.0021415353447082454,6201.648561096192,-1.4616758681833744
18432,-1225.7287532009184,-0.00039870707696536555,5998.547049713135,-1.4626663234084845
20480,-1413.3359509042464,-0.000568439019843936,7886.322541809082,-1.4685564808547498
22528,-1127.0899865525776,-0.002591904684959445,4695.400310516357,-1.471220589056611
24576,-1103.9207318100148,-0.0016175173936062493,4658.572542572021,-1.461104153096676
26624,-1251.4039152823389,-0.0023772723230649716,5265.179238128662,-1.4506247211247683
