step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1194.8393963247538,-0.0006567095304490067,7646.659797668457,-1.4201312877237797,56.457069396972656
4096,-1445.0869730114937,-0.00043189832649659365,11348.077416992188,-1.4150716621428727,19.2740535736084
6144,-1291.4514030393213,-0.0006048815048416145,8405.087730407715,-1.4090543560683728,17.633928298950195
8192,-1303.6475711170583,-0.0008019572997000068,9449.122120666503,-1.4167856249958277,19.657188415527344
10240,-1142.7263491328806,-0.0015247737959725783,6463.346139526368,-1.4287631902843714,10.192147254943848
12288,-1145.7707334063948,-0.0028996175053180194,5913.740699005127,-1.4339143492281436,6.090782165527344
14336,-1368.731852493435,-0.0030433528518187813,8503.435147094726,-1.4258402951061726,4.274168491363525
16384,-1306.2542129664682,-0.001212125398160424,7330.203468322754,-1.4205615758895873,4.529172420501709
18432,-1174.0942122075708,-0.002772807657311205,5791.644705200195,-1.4117247987538577,3.609617233276367
20480,-1119.7596574375407,-0.0019640392521978354,5011.444467926025,-1.4066424150019885,3.8428127765655518
22528,-1366.9808435152722,-0.0006563050046679564,7022.268171691894,-1.4168145384639501,3.7919464111328125
24576,-1213.1032238861546,-0.0006190805535879918,5465.125127410889,-1.4108958080410958,3.3176207542419434
26624,-1106.0383875709726,-0.00028549949201988055,3904.8614669799804,-1.406195978820324,3.033155679702759
28672,-1290.949831247516,-0.002464544240501709,5580.285457611084,-1.4152453806251288,1.9985586404800415
30720,-1207.0631852203514,-0.0017775737214833498,4762.9999000549315,-1.42400758638978,1.4624570608139038
32768,-1132.8190825901925,-0.0035415925944107586,3654.117357635498,-1.4385968759655952,1.9888120889663696
34816,-1263.5162702163536,-0.0007909214349638205,4391.036782836914,-1.4490294490009545,1.6931698322296143
36864,-1403.8577777028083,-0.0012476065458031371,5277.831416320801,-1.4423282343894244,1.4497005939483643
38912,-1281.9721423625947,-0.0019032088428502902,3884.9697036743164,-1.442071022465825,1.3686293363571167
40960,-1133.6715200204403,-0.0012475956624257377,2872.0825260162355,-1.451028623059392,1.5046396255493164
43008,-1208.062160456553,-0.0034262784582097085,3202.0212791442873,-1.4506743248552083,1.5336477756500244
45056,-1181.0101494558737,-0.0008811779422103428,2827.2440341949464,-1.444523958861828,0.9207723140716553
47104,-1177.654836074263,-0.0009206481525325216,2582.5038063049315,-1.4551272943615914,1.3586056232452393
49152,-1351.599619318545,-0.0013703898337553255,3650.0450393676756,-1.4647710215300322,2.431894063949585
51200,-1157.2119253223761,-0.002241242579475511,2108.5468868255616,-1.4653368290513753,2.7996442317962646
