step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1216.5385378910228,-0.0019858363557432313,8031.2830612182615,-1.4150126654654742
4096,-1238.3617276891134,-0.0008969458096544259,8293.30901184082,-1.4150658082216978
6144,-1226.09529158175,-0.0027513829074450767,8099.088220214844,-1.40759936273098
8192,-1252.3335045017302,-0.0009798910105018876,8070.153805541992,-1.3996226038783788
10240,-1218.3599809229374,-0.0023571447796712163,7168.640115356446,-1.4007736168801785
12288,-1113.3741989908274,-0.0020857695752056317,6119.369039916992,-1.4001746874302625
14336,-1253.726728547737,-0.0008954569173511117,6827.348844909668,-1.4009845189750194
16384,-1265.6135717794707,-0.001864995827781968,6793.6150177001955,-1.4054786633700131
18432,-1355.1285489872098,-0.0015714198525529355,7463.2427734375,-1.4066175572574138
20480,-1360.7333282971754,-0.003227170831814874,7759.823654174805,-1.4004327923059463
22528,-1247.3808444835245,-0.0011323336279019714,5884.734755706787,-1.3922084365040064
24576,-1103.597152664233,-0.0008717162105313037,4663.641984558106,-1.3936207748949527
26624,-1202.8135135400807,-0.002121493896993343,5050.47036819458,-1.3968723639845848
28672,-1238.0950614066794,-0.002213919778296258,5148.251367950439,-1.4049244981259108
30720,-1353.467570829019,-0.002655436034547165,5491.931499481201,-1.401539234444499
32768,-1175.5351201029493,-0.0013038823075476103,4329.151310729981,-1.3950329538434745
34816,-1313.7040468182415,-0.0008133506576996297,4972.720108795166,-1.395395653322339
36864,-1287.9665254227816,-0.003783044648298528,4669.365711975098,-1.406811185181141
38912,-1244.7555266046197,-0.003401574239251204,3844.129460144043,-1.435234546661377
40960,-1307.4393307264895,-0.0014735235425177961,4481.069847106934,-1.4478561922907829
