step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1322.1456933747977,-0.00133844561787555,9272.889195251464,-1.4158188544213772
4096,-1268.2484303720296,-0.002450633693661075,8670.828019714356,-1.4151686780154704
6144,-1336.6498739127069,-0.0022302842582575975,9328.455773925782,-1.412360343337059
8192,-1439.578867149353,-0.003917783110227902,10333.188668823243,-1.4045497916638852
10240,-1241.4560294754804,-0.001111808288260363,8157.010913085937,-1.4083897583186626
12288,-1197.450056148693,-0.0011250730822212063,7042.129444885254,-1.418131346255541
14336,-1177.9732923160307,-0.0015602544997818768,6689.571203613281,-1.4178712595254184
16384,-1198.6609988653101,-0.0027873320461367255,6079.356553649903,-1.413187561556697
18432,-1304.0550615414977,-0.0012491255925851873,6710.340672302246,-1.402322778850794
20480,-1316.4677833195776,-0.0026593299640808254,6808.682821655273,-1.3972468465566634
22528,-1166.7285502076616,-0.0006637107966525946,5198.422980499267,-1.393476703763008
24576,-1234.0529571506195,-0.0018307971848116722,5626.228946685791,-1.390926070511341
26624,-1148.284401044622,-0.002593464241363108,4609.581897735596,-1.3889888882637025
