step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1346.1311061440151,-0.0017432411957997828,10675.204870605468,-1.4157231815159321
4096,-1285.8569820225239,-0.0020809684509004002,8896.232078552246,-1.4120790503919125
6144,-1282.6373814608203,-0.0002900528037571348,8899.823085021973,-1.4092974305152892
8192,-1232.9789953918196,-0.00018612899293657392,8451.427796936036,-1.4140844840556384
10240,-1145.5125544558164,-0.0004585009446600452,6199.807688903808,-1.4172390975058078
12288,-1187.0449435871094,-0.0001982627305551432,7115.614686584473,-1.4256987951695919
14336,-1280.1000837925822,-0.0014786630214075557,7206.627890777588,-1.4282508552074433
16384,-1121.6610412914306,-0.001105503024882637,5521.4320289611815,-1.4197665616869926
18432,-1274.5950555406512,-0.0007750139207928442,6323.034182739258,-1.4174360364675522
20480,-1215.7315147276968,-0.0031097319355467335,5808.226756286621,-1.4167861957103014
22528,-1195.6161996971816,-0.002215723565313965,5582.346848297119,-1.4194636553525926
24576,-1149.202757526189,-0.0010281470189511311,4603.693634033203,-1.4379149965941906
26624,-1224.8386966302992,-0.0010970542192808353,5243.997816467285,-1.4367566250264645
