step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1277.0519841581583,-0.0019648167188279332,9594.680024719239,-1.416974889859557
4096,-1278.8116604208712,-0.0007121512986486778,8552.706610107422,-1.416852880269289
6144,-1174.285724249971,-0.0024555845637223685,7305.083860778808,-1.4164363734424115
8192,-1314.9560946002603,-0.0015878200851147995,8738.706016540527,-1.41284465752542
10240,-1173.1408791530878,-0.0010352705488912762,6646.138363647461,-1.4078227333724498
12288,-1074.9824674690492,-0.004495204793056473,5517.238503265381,-1.4007543873041868
14336,-1344.7135210135953,-0.0015413789937156253,7860.777154541016,-1.4082978680729865
16384,-1212.9790720894932,-0.0005712505531846546,6054.417266845703,-1.418359749391675
18432,-1189.220159623213,-0.005001863098004833,5629.234175872803,-1.4092906314879656
20480,-1378.7515461146832,-0.001322727276419755,7456.555708312988,-1.414885040000081
22528,-1117.819231633516,-0.0007550124846602557,4800.346160888672,-1.4292220696806908
24576,-1108.717718726152,-0.0035485160871758124,4493.729177093506,-1.4360194258391856
26624,-1123.6835988015287,-0.0002786345332424389,4341.291898345948,-1.4511022854596376
28672,-1193.3357687449084,-7.764286419842392e-05,4894.266223907471,-1.462322063371539
30720,-1291.176222049445,-0.0010075077094370498,4656.600838470459,-1.4617565430700779
32768,-1231.281831474742,-0.0008509601262630895,4744.888718414307,-1.4550456784665584
34816,-1289.207955025509,-0.0019625877888756805,4680.317722320557,-1.4443219415843487
36864,-1242.012689061649,-0.0016538187286641915,4238.205379486084,-1.4348433591425418
38912,-1179.3924021190032,-0.0030634342110715806,3090.2482818603517,-1.4370535001158715
40960,-1190.2487560667098,-0.00404092428216245,3944.9886375427245,-1.4464465696364641
43008,-1202.655255228281,-0.0036290428892243654,2909.772790145874,-1.4359155111014843
45056,-1081.837468981836,-0.0028855504024249967,2477.904136657715,-1.4219965279102325
47104,-1163.7690982766449,-0.0013655614282470196,2235.933068084717,-1.4050586752593517
49152,-1160.096938316198,-0.0014345133255119435,2050.8695945739746,-1.3968619015067816
51200,-1184.6682527774944,-0.0012032736092805862,2865.2026973724364,-1.4037505950778724
