step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1324.5698722880334,-0.0004991300724213943,10042.539666748047,-1.421184591948986
4096,-1325.8659320861102,-0.001636517804581672,9025.738670349121,-1.4173053525388242
6144,-1276.9136235304177,-0.0005330092637450435,8613.53423614502,-1.405754755809903
8192,-1185.6301386801526,-0.002234037635207642,7323.813385009766,-1.397001190111041
10240,-1349.223915168643,-0.00031599729118170217,8720.682800292969,-1.3900463838130235
12288,-1225.2024209666997,-0.002319264791731257,7018.009371948242,-1.3928260862827302
14336,-1278.956996953208,-0.0012662467517657206,7617.749691772461,-1.4001349657773972
16384,-1323.2169880155475,-0.0017080899109714665,6471.832405090332,-1.4021107632666827
18432,-1264.4969819091261,-0.0005185392641578801,6396.103384399414,-1.3961174324154855
20480,-1230.9266047522426,-0.0023648597387364136,6018.288774871826,-1.3854270581156016
22528,-1233.9149047896267,-0.004006670993112494,5521.749712371826,-1.3760959818959235
24576,-1465.0004750296473,-0.0031870279446593484,7998.961540222168,-1.3856322266161443
26624,-1061.399493755959,-0.0026926396472845226,3773.2938316345217,-1.396467235311866
