step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1301.326476169005,-0.0009486363305768464,9056.454438781739,-1.4188739214092494,54.77082443237305
4096,-1189.076549590379,-0.004511129588354379,8053.737603759766,-1.4119330316781997,25.475318908691406
6144,-1034.0297483635484,-0.0028448517114156857,6198.362981414795,-1.4030354257673026,14.648504257202148
8192,-1387.1687822651118,-0.0015759607384097762,9658.634135437012,-1.4009008955210447,11.568511009216309
10240,-1353.1251148551703,-0.002156105247559026,8663.230403137208,-1.4017665803432464,5.108208179473877
12288,-1045.2594309651292,-0.0011170052806846798,5383.4443412780765,-1.4089034423232079,4.976498126983643
14336,-1236.3586168101058,-0.0026389244085294195,7068.004559326172,-1.4129058510065078,3.6478071212768555
16384,-1356.5986347660423,-0.0021021301130531357,7579.542640686035,-1.4104259096086025,4.980730056762695
18432,-1282.7706538355792,-0.0020035213718074376,6680.213870239258,-1.3977118253707885,3.6496706008911133
20480,-1435.2723095178603,-0.003946395213279175,8323.271704101562,-1.3791848380118608,2.348583459854126
22528,-1274.345589565346,-0.0017656254130997695,6064.919482421875,-1.3707527719438075,1.8751872777938843
24576,-1231.2457962593064,-0.003416322784323711,5340.803405761719,-1.374520931392908,2.6801719665527344
26624,-1327.1340369857849,-0.0029080496009555646,6085.568238067627,-1.3701833914965391,2.950479507446289
