step,mean_return,policy_loss,value_loss,entropy_loss
2048,-1336.7717223368586,0.00010201613185927272,7937.795765686035,-1.458662660047412
4096,-1341.6734461911024,0.0012609307188540698,7732.938850402832,-1.4918894097208977
6144,-1332.1766570553184,-3.9665134681854394e-05,6955.043946838379,-1.554010921344161
8192,-1211.6029883474112,0.0014778361743083223,5804.799795532226,-1.5783212602138519
10240,-1419.4922057881952,-0.0017940249614184721,6796.541249084473,-1.603432733938098
12288,-1175.7013679679483,0.0014913536462699995,3578.3999717712404,-1.6557916913181543
14336,-1319.377129040286,-0.002556261926656589,5082.83419342041,-1.6637094005942346
16384,-1296.7515514135362,-0.00187102243071422,3492.415351486206,-1.7222096290439368
18432,-1447.729150413815,-0.0016796166441054084,4422.988771057129,-1.7397534146904945
20480,-1231.9449203741387,0.0008538519658031873,2581.407376098633,-1.749458035454154
22528,-1240.298191653937,-0.0032099169409775643,2214.4555339813232,-1.7659528605639934
24576,-1190.2633530959488,-0.0012914344697492197,1528.5092414855958,-1.8196509562432766
26624,-1334.3993617046624,-0.0014085449831327424,2025.9198511123657,-1.8470910128206015
28672,-1220.8105072976555,-0.0010068073039292357,1248.3959383010865,-1.8514381036162377
30720,-1184.8920003715903,0.007984954972926062,1058.6221416473388,-1.946605194732547
32768,-1401.4135743930935,-0.0026374633685918524,1779.3653446197509,-1.9971206296235322
34816,-1490.8492173612117,-0.00630743071960751,1334.5535086631776,-2.03100156635046
36864,-1281.0191642213613,-0.004490306737716309,764.6765426635742,-2.0353492885828017
38912,-1428.7204958826303,-0.0016434457327704876,713.0521484375,-2.0361848548054695
40960,-1391.3734593063593,-0.002698199148289859,416.61314287185667,-2.0302407428622247
43008,-1288.2150487776846,-0.00240111401071772,454.60810790061953,-2.0289758443832397
45056,-1200.5141651820916,-0.005670284540974535,396.58215885162355,-2.0581458531320096
47104,-1249.0107036408037,-0.007436240829702001,325.3705353021622,-2.0813351862132548
49152,-1305.920684620738,-0.0028249266288185026,358.0264192342758,-2.09699589908123
51200,-1154.6721529655158,-0.0056785357548506,211.3955862760544,-2.105915578454733
53248,-1138.8509403731673,-0.004983458574861288,192.43847126960753,-2.1246961504220963
55296,-1142.3992031347939,-0.0055912821437232195,261.8627893686295,-2.1522564359009264
57344,-1094.164454118721,-0.0008460205077426508,160.388136613369,-2.170488439500332
59392,-1126.8851902294905,-0.005946372724429239,249.77955775260926,-2.180713188648224
61440,-1170.6013810528907,-0.004490335642913124,276.5573428630829,-2.187124435603619
63488,-1049.7238746760645,0.001496737468551146,198.18782629966736,-2.2022573284804823
65536,-1025.636599955894,-0.0034027825691737234,313.9216989040375,-2.2118104696273804
67584,-1009.7965896235546,-0.004740067827515304,274.2616847991943,-2.2453497178852557
69632,-984.6835771322251,-0.0013449176927679217,184.85488723516465,-2.2622684128582478
71680,-836.5272811914795,-0.0058889137886581015,170.67180411815644,-2.2703682743012905
73728,-928.541765128309,-0.002090256601513829,139.77870165109636,-2.28350323587656
75776,-915.546622602176,-0.0001346523393294774,93.91583602428436,-2.3275597870349882
77824,-763.0415016793646,-0.00596670265076682,154.9250218153,-2.330671174824238
79872,-956.2480894239619,-0.003714558244973887,172.3428526878357,-2.3396442770957946
81920,-956.035728871217,-0.0022646358906058595,96.40473122596741,-2.34339566975832
83968,-809.0965002328041,-0.00557966561318608,130.20305026769637,-2.3297203868627547
86016,-915.9332795092371,0.00018287875427631662,135.2748552441597,-2.34600897654891
88064,-847.5899729433004,-0.00020458277213037946,79.06570655107498,-2.3030189000070096
90112,-694.5001552204834,-0.0023572980491735505,113.78838768005372,-2.2877813570201395
92160,-869.4444662149938,0.0014229547552531586,136.6955950975418,-2.302590502053499
94208,-894.2490412203828,-8.975469827419147e-05,102.50613684654236,-2.3501088611781595
96256,-811.1630261088721,-0.00600312454480445,129.8062271118164,-2.3896778501570224
98304,-859.2811653627548,-0.0007106530480086804,152.48322155475617,-2.4133722357451917
100352,-924.4488147769589,-0.0005758701343438588,178.82282463312148,-2.397367109358311
102400,-934.959363753302,-0.002470599483785918,176.01385779380797,-2.4126766815781595
104448,-960.3502859233355,-0.005010053286969196,120.43146852254867,-2.425027148425579
106496,-664.9709287384525,0.005871490882418584,72.1966010272503,-2.431583382189274
108544,-673.2459535726346,-0.0021641127845214215,76.80266678929328,-2.427312905341387
110592,-835.2702826212859,-0.00016639124369248747,88.98515363335609,-2.4405952535569666
112640,-700.2292550290935,-0.0013123980053933338,134.20387928485871,-2.4699825428426267
114688,-793.8705332674319,-0.005106802959926426,143.68415794372558,-2.4566756933927536
116736,-751.0320264043287,-0.002639714001270477,180.11112349033357,-2.4365946769714357
118784,-807.391314545204,-0.0035946565330959857,132.74498841762542,-2.4232848823070525
120832,-568.8249298438838,-0.0011178193599334918,84.43880305886269,-2.4108359932899477
122880,-805.4975512427743,-0.0007093653694028035,74.60544381141662,-2.4334188126027585
124928,-665.7870438735001,0.0012347803072771057,115.27321682572365,-2.431143718957901
126976,-669.4532512725913,-0.0009359068993944675,84.65048716068267,-2.4477849513292314
129024,-679.3648316302686,-0.002546819284907542,100.64136657714843,-2.46408584266901
131072,-580.2161543655675,0.0021306343682226726,107.05991415977478,-2.4653034530580045
133120,-735.2202311591478,0.00131489987616078,89.84873750805855,-2.475963731110096
135168,-698.2478392290184,0.0025633334182202814,46.495266541838646,-2.4989972591400145
137216,-708.846832694998,-0.0020056187100635724,163.79889956712722,-2.509335971623659
139264,-689.458195991913,-0.005607963970396668,126.83148379921913,-2.5523230701684954
141312,-806.4325056276517,-0.002013371995417401,57.488596621155736,-2.603812447190285
143360,-659.2520705526346,-0.008724985143635422,186.23818477392197,-2.602030058205128
145408,-731.255384228623,-0.003530696189409355,49.513007029891014,-2.6056614674627783
147456,-682.5804645762342,-0.0020932298924890348,84.31427690386772,-2.643231950700283
149504,-680.0778011529474,-0.004363416666456033,155.74674397706985,-2.658461958169937
151552,-602.936631878902,-0.0025557490371284075,80.9491807460785,-2.6804694712162016
153600,-808.4069904576056,-0.004254246505297488,124.01702829599381,-2.714710157364607
155648,-526.088013934251,-0.002559133985778317,101.86173729896545,-2.72861292809248
157696,-784.4338776746532,-0.0038735039219318424,131.91380350589753,-2.735618087649345
159744,-841.3930176651105,-0.004892161149473395,77.39163028001785,-2.748087081313133
161792,-498.25376860409017,0.0002638223442772869,84.81557120084763,-2.76944879963994
163840,-681.7237721557264,-0.0016877452093467583,53.332274687290194,-2.7600640408694743
165888,-759.9539442307781,-0.0007934611378004775,74.8522088944912,-2.782196281850338
167936,-526.5487493911336,-0.0048732308358012235,160.8661964058876,-2.750467321276665
169984,-701.5738251838659,-0.0019489658559905365,63.89635039567948,-2.7383215859532357
172032,-725.9621663708938,-0.000557275305618532,100.69938266277313,-2.741010643541813
174080,-573.1728433913668,-0.0011360428601619788,114.3698951125145,-2.7418382756412027
176128,-797.7047649252461,-0.0011041836507502012,149.0613740801811,-2.76694361269474
178176,-780.1734104918199,-0.0034079225777531976,175.8431402027607,-2.7594235889613627
180224,-631.6332746225468,-0.00192408193834126,133.04683610200883,-2.753988341987133
182272,-611.4638565048168,0.00098082047625212,115.9356800019741,-2.7726586155593393
184320,-755.5815099143016,-0.006792966114153387,185.25408128499984,-2.793237706273794
186368,-666.2504544514464,-0.0004767050631926395,98.73788397908211,-2.8101166814565657
188416,-707.1756671201729,-0.00391712458076654,141.68501685857774,-2.835773631185293
190464,-662.7325757426036,-0.0015312613002606667,82.41648543477058,-2.8375264301896097
192512,-520.9499474543496,-0.004225109831895679,85.82459762692451,-2.8358534716069697
194560,-706.5967310248816,-0.0031819001720577943,102.52899228930474,-2.8396752387285233
196608,-585.9825907510531,-0.0025263045259634963,137.90590990781783,-2.824426531791687
198656,-544.3446382168215,-0.002293280641606543,97.9802064716816,-2.8309601821005344
200704,-608.4319942489092,-0.00012390829215291888,158.74022384881974,-2.8759258568286894
