step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1339.7889434412123,-0.003426579614460934,9289.038703918457,-1.4166842643171549,8.119355201721191,3.924433946609497,4.03035306930542,3.7918860912323
4096,-1281.667391332984,0.00038055485711083745,9133.00871887207,-1.4120771057903767,5.4885711669921875,3.6728515625,4.288934707641602,1.3868261575698853
6144,-1367.7156353235246,-0.00410686139803147,9107.188735961914,-1.4013037618249655,4.702449798583984,3.7072694301605225,4.156067848205566,0.5795735716819763
8192,-1219.9018514424563,-0.00173071842873469,8119.746394348144,-1.3986227296292781,4.182021617889404,3.4618022441864014,4.090421676635742,0.31117725372314453
10240,-1317.4984994620086,-0.0009416342145414092,8098.211880493164,-1.4038233380764722,4.478297233581543,3.660329818725586,4.190659999847412,0.3989013731479645
12288,-1306.783284251392,-0.0013194626124459318,8143.383874511719,-1.4054770387709141,4.231206893920898,3.508333921432495,4.1308207511901855,0.30979081988334656
14336,-1279.2588984878735,-0.0010314386898244265,7638.4818664550785,-1.3976740617305041,4.1929850578308105,3.4090168476104736,4.018167972564697,0.3821512758731842
16384,-1270.665208176896,-0.001278793286473956,6437.6894805908205,-1.382185061275959,4.1910786628723145,3.5250346660614014,4.180357456207275,0.24800825119018555
18432,-1342.663099950552,-0.001962396279122913,7390.916822814941,-1.369853263348341,4.2105865478515625,3.5854434967041016,4.107717990875244,0.21437114477157593
20480,-1441.6319285697305,-0.0008402977589867077,8291.185968017578,-1.3563628166913986,4.187102794647217,3.5927016735076904,3.964740514755249,0.19792716205120087
22528,-1278.9739799737931,-0.0040015679551288486,6628.592384338379,-1.3467909645289182,4.095186233520508,3.468823194503784,4.009384632110596,0.22542428970336914
24576,-1266.3808481253684,-0.0012547979640658014,6015.995110321045,-1.3391076907515527,4.179365634918213,3.5822136402130127,4.018861293792725,0.1952657699584961
26624,-1385.9318733420223,-0.000483402387908427,6442.773829650879,-1.3362754978239537,4.161059379577637,3.614609479904175,4.091628551483154,0.13728731870651245
28672,-1333.3392469823361,-0.003962649084860459,5969.2852210998535,-1.3415281388908624,4.052487373352051,3.5185444355010986,3.98425555229187,0.13551731407642365
30720,-1178.3318977352233,-0.0025823210235103033,4090.2420318603517,-1.3434030812233686,3.9694321155548096,3.430218458175659,4.031047821044922,0.13610878586769104
32768,-1277.392556488514,-0.002698833106114762,4736.656404876709,-1.3387130610644817,4.121283531188965,3.5740749835968018,4.011281490325928,0.14608067274093628
34816,-1182.731038187258,-0.0030323170620249586,3920.71745223999,-1.3499293714761733,3.815762758255005,3.3338191509246826,3.8949687480926514,0.09244674444198608
36864,-1242.6565307356418,-0.005509255855577067,3749.430776977539,-1.3546866681426764,4.016441345214844,3.497718095779419,3.978879451751709,0.12083528190851212
38912,-1086.2189739347582,-0.0032772577018477024,2906.7104290008547,-1.338458874449134,3.815363883972168,3.2746448516845703,4.023491382598877,0.13836972415447235
40960,-1074.2146889629307,-0.005297601225902326,2292.143284225464,-1.343351100385189,3.7467052936553955,3.22743821144104,4.140151500701904,0.10525206476449966
43008,-1098.7112142084165,-0.005316993386077229,2379.471144485474,-1.354586574062705,3.7842462062835693,3.242116928100586,4.224857807159424,0.1196434497833252
45056,-1230.7301720172168,-0.0050685885049460925,3213.999111557007,-1.3667386524379252,3.8885204792022705,3.379239320755005,3.9469001293182373,0.1145910993218422
47104,-1191.9015336746816,-0.0037386729847639797,2483.8536418914796,-1.3765374097973109,4.0007734298706055,3.487473249435425,4.083530902862549,0.10494687408208847
49152,-1190.0523282393813,-0.0010964155473629944,2517.6150047302244,-1.388513968512416,3.934189558029175,3.4156620502471924,4.100508689880371,0.10847672075033188
51200,-1103.1589555732207,-0.00029909464647062125,1941.8772319793702,-1.3908448409289123,3.694659471511841,3.199795961380005,4.018057823181152,0.09305756539106369
53248,-1142.1685334442416,-0.0012986977832042611,1898.1233192443847,-1.3839573986828326,3.8346879482269287,3.3375632762908936,4.0057902336120605,0.09654568880796432
55296,-993.9543621994555,-0.0029858893525670283,1454.8847850799561,-1.3884454611688852,3.6952064037323,3.2125720977783203,4.098616123199463,0.07277270406484604
57344,-1046.6843079269863,-0.003359808537061326,1442.5328699111938,-1.3979813382029533,3.643092632293701,3.190584421157837,4.011142730712891,0.05139396712183952
59392,-1298.6203024558722,-0.0017642680017161184,1927.8487545013427,-1.397563921660185,3.8023815155029297,3.3444290161132812,3.9430336952209473,0.06364914029836655
61440,-1202.8664188325406,-0.003621198276232462,1958.0553195953369,-1.3907278314232827,3.817079544067383,3.3640153408050537,3.954113245010376,0.057653069496154785
63488,-1285.9325640499592,-0.0006516691515571438,1983.0231220245362,-1.3796456024050712,3.8352527618408203,3.3772032260894775,3.889478921890259,0.069101482629776
65536,-1122.1422188304364,-0.002317330744699575,1043.810167694092,-1.3786638472229242,3.7823495864868164,3.3257408142089844,3.9059901237487793,0.06600978225469589
67584,-1143.5815536152572,-0.001475904336257372,1717.7860174179077,-1.3722565717995168,3.711803436279297,3.272491455078125,3.7007029056549072,0.06924165785312653
69632,-1042.5684936434961,-0.0029347133851842953,1047.3094577789307,-1.3700377490371465,3.609830617904663,3.1793487071990967,3.822723865509033,0.04820941016077995
71680,-1020.5917646991089,-0.0017318478945526294,885.1056602478027,-1.3782571393996477,3.583052396774292,3.1559505462646484,3.717005491256714,0.055401239544153214
73728,-1200.416449279245,-0.004207404954649973,1249.029231452942,-1.3822559911757708,3.7274563312530518,3.29842209815979,3.679473638534546,0.06108692288398743
75776,-973.4649620253592,-0.0014592379462555981,847.7151733398438,-1.3852630373090506,3.5448126792907715,3.117847442626953,3.820019006729126,0.04496347904205322
77824,-1039.281065315241,-0.0049349609682394656,812.502353477478,-1.3933949161320924,3.6292412281036377,3.2005577087402344,3.8838274478912354,0.040300916880369186
79872,-1080.485967467705,-0.0015239020402077585,1520.9224124908446,-1.3981177490204573,3.6161298751831055,3.2204933166503906,3.6016974449157715,0.03546692058444023
81920,-1161.0887250524945,-0.002540793015941745,1321.2229986190796,-1.3919007372111083,3.639596462249756,3.2274627685546875,3.6989481449127197,0.042238906025886536
83968,-960.0978824522347,-0.0034598674581502566,1104.465852355957,-1.3830004919320344,3.6766445636749268,3.2319271564483643,3.8951563835144043,0.05520179495215416
86016,-901.9279311288149,-0.003474590713449288,963.6648062705993,-1.3703362189233304,3.584292411804199,3.1596500873565674,3.8127691745758057,0.04336550831794739
88064,-1004.802575749741,-0.001708926388528198,765.1565592765808,-1.3665572065860032,3.4753544330596924,3.0805904865264893,3.6089601516723633,0.033867720514535904
90112,-915.4297841480933,-0.0032665093007381075,484.09179372787474,-1.3723561100661754,3.698437213897705,3.256561279296875,3.9550764560699463,0.04636824131011963
92160,-951.3312020828016,-0.004156835377943935,942.7580505371094,-1.3724799644201995,3.487853527069092,3.0740582942962646,3.6964752674102783,0.044147789478302
94208,-960.1258081041742,-0.00489017316576792,616.5727401256561,-1.368986166641116,3.5058648586273193,3.1185100078582764,3.5220375061035156,0.03515106812119484
96256,-903.3988642715849,-0.005483316631580237,863.5824570655823,-1.3711335718631745,3.696553945541382,3.291933298110962,3.5368707180023193,0.05093355104327202
98304,-1014.1288618573919,-0.003681870427681133,888.5390730857849,-1.3702257726341487,3.520339250564575,3.156756639480591,3.3055825233459473,0.033024225383996964
100352,-992.1621775595006,-0.004082282369199675,570.0450936317444,-1.3606997348368168,3.6315855979919434,3.234231948852539,3.625222682952881,0.034831203520298004
