step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1293.9670246150404,-0.0019035133300349116,9072.710069274903,-1.415626461431384,18.87664794921875,4.184266567230225,3.981444835662842,10.7109375
4096,-1324.0423923455178,-0.001835213738377206,9792.657447814941,-1.4117985632270575,20.367061614990234,4.117620468139648,3.9616036415100098,12.28783893585205
6144,-1283.5007005387918,-0.0005426820054708515,8873.725784301758,-1.4105971183627843,15.475778579711914,4.054291248321533,4.028210639953613,7.393276214599609
8192,-1273.2397973556072,-0.0005161819062777795,9031.823124694823,-1.411570183560252,11.334468841552734,3.9095871448516846,4.010767936706543,3.414113759994507
10240,-1152.229542638827,-0.0028483261718065477,6473.155453491211,-1.4156414542347193,9.91148567199707,3.659862518310547,4.078567981719971,2.1730549335479736
12288,-1302.3591393154115,-0.0021912979893386362,8609.921615600586,-1.4189647532999516,9.486125946044922,3.58782958984375,4.2205939292907715,1.6777023077011108
14336,-1255.1664818912745,-0.0007360807179793482,7197.706811523438,-1.4163816433399916,8.640619277954102,3.5124471187591553,3.9703567028045654,1.1578155755996704
16384,-1216.021475526318,-0.0033868602236907463,6412.87854309082,-1.4155214190483094,8.80064582824707,3.4807746410369873,4.033130645751953,1.2867406606674194
18432,-1305.3931779693812,-0.0011573158240935299,6995.054637145996,-1.4263352181762456,8.760160446166992,3.6357319355010986,3.9905638694763184,1.1338648796081543
20480,-1161.5394744668156,-0.0025472951791016387,5353.475109863281,-1.4302874997258186,8.08133602142334,3.3459434509277344,4.018669128417969,0.7167235016822815
22528,-1228.5526712691178,-0.0020130712509853765,5799.47020111084,-1.4203117147088051,8.376908302307129,3.3479080200195312,3.9825167655944824,1.0464837551116943
24576,-1116.6123881136998,-0.003458690212573856,4729.701834869385,-1.4129338141530752,7.861835479736328,3.2375495433807373,3.924912691116333,0.6993730664253235
26624,-1176.4128794895485,-0.0007833793410100043,4785.515937805176,-1.4203322142362595,8.107487678527832,3.3813886642456055,3.8978757858276367,0.8282229900360107
28672,-1184.868845397234,-0.0009071257853065617,4282.3455261230465,-1.4280319284647702,7.903103828430176,3.341585397720337,3.9722557067871094,0.5892627835273743
30720,-1106.8280575799988,-0.0036792348779272287,3920.8317481994627,-1.4376604802906514,8.092937469482422,3.271932363510132,3.997715950012207,0.8232893347740173
32768,-1244.7991414254998,-0.0027610965524218047,4512.343460083008,-1.4542672716081142,7.829912185668945,3.2076518535614014,3.9606668949127197,0.6615934371948242
34816,-1150.669707735628,-0.0025201577940606513,3386.3009346008303,-1.4547705959528685,7.796267032623291,3.2514522075653076,3.9834635257720947,0.561351478099823
36864,-1068.1749097159131,-0.0002496284869266674,2760.5971645355226,-1.4501768577843905,7.7202887535095215,3.1213924884796143,3.923150062561035,0.6757462620735168
38912,-1259.7896211750806,-0.0005685500145773403,3944.1374671936037,-1.4495422847568988,7.711947441101074,3.2770888805389404,3.974851369857788,0.46000710129737854
40960,-1323.2365425258874,-0.0017417732015019283,4385.717358398438,-1.4506673891097308,7.667695999145508,3.454988479614258,3.9477057456970215,0.2650018632411957
43008,-1128.81177033633,-0.0005045134268584662,2791.0409313201903,-1.4502987816929818,7.613222599029541,3.2227115631103516,3.8930110931396484,0.497499942779541
45056,-1126.776734769839,5.595983529929072e-05,2583.2134216308596,-1.449698366597295,7.708447456359863,3.1395838260650635,4.038409233093262,0.5304545760154724
47104,-1261.8569346359232,-0.0003584143705666065,3109.657091522217,-1.449815944954753,7.3021135330200195,3.2036685943603516,3.7504005432128906,0.3480445444583893
49152,-1149.3511094931514,-0.0038655646741972303,2327.1818492889406,-1.4503693237900734,7.255998611450195,3.2111499309539795,3.805616617202759,0.23923198878765106
51200,-1141.6425090964883,-0.003055834860424511,1963.6888744354249,-1.4612027194350958,7.622978210449219,3.2358157634735107,4.01267147064209,0.3744909465312958
