step,mean_return,policy_loss,value_loss,entropy_loss,cpc_loss,infonce_loss,supcon_loss,aux_dyn_loss
2048,-1131.7933165926486,-0.0023754095920594407,6976.094032287598,-1.4206486601382493,7.568835735321045,3.684764862060547,4.010540962219238,3.4830169677734375
4096,-1353.769371546805,-0.0035973761303466746,10034.74187927246,-1.4207228992134333,5.617387771606445,3.6457931995391846,4.336596965789795,1.5379348993301392
6144,-1197.8696546629944,-0.0016201366219320335,7488.900852966309,-1.4209079518914223,4.536676406860352,3.431750535964966,4.128628730773926,0.6920633316040039
8192,-1018.6437749983277,-0.0023443431738996877,6091.757176971436,-1.4076913621276617,4.6341094970703125,3.3471806049346924,4.261050701141357,0.8608241081237793
10240,-1180.9110191233456,-0.0030965948244556785,6558.697235107422,-1.3927280951291323,4.363038539886475,3.3428637981414795,4.3275146484375,0.5874232649803162
12288,-1300.7519455075264,-0.001187906887207646,7640.76016998291,-1.3921119078993798,4.054533004760742,3.3432607650756836,4.127786636352539,0.29849377274513245
14336,-1309.3268645316361,-0.0016586008088779636,8165.6877365112305,-1.3921377148479224,4.171542167663574,3.28717303276062,3.916746139526367,0.492694616317749
16384,-1326.323313446343,-0.0022007936058798805,6939.768478393555,-1.381813333556056,4.179605484008789,3.387953519821167,3.984755516052246,0.39317622780799866
18432,-1343.1339946478606,-0.0006598846273845993,7606.032609558106,-1.3687108248472213,4.14652156829834,3.5051441192626953,3.975687026977539,0.24380898475646973
20480,-1292.7711790367962,-0.003866149266832508,6717.438122558594,-1.368275560438633,4.283957481384277,3.506338357925415,4.1532487869262695,0.36229416728019714
22528,-1187.6305314769038,-0.0023814723143004814,5505.863899993897,-1.3638538479804994,4.035192966461182,3.3984363079071045,3.931725263595581,0.24358423054218292
24576,-1201.3746549002826,-0.001968377729644999,5152.366719818116,-1.3586503613740206,4.165305137634277,3.4543352127075195,3.8202335834503174,0.3289467394351959
26624,-1185.8452484101058,-0.0016088460564787966,5167.067434692382,-1.3611101757735014,3.8228254318237305,3.157238721847534,3.8425519466400146,0.28133150935173035
