step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1331.7259180858732,-0.0023234659878653475,9616.786935424805,-1.4220488470047712,61.2761344909668
4096,-1275.7694178238512,-0.000983405439183116,5606.708109283447,-1.4202264968305827,23.69084358215332
6144,-1308.1041868940927,-0.0008868116041412577,8400.417741394043,-1.4153407473117112,9.099950790405273
8192,-1520.295730137825,-0.0017536848768941126,10939.826412963866,-1.4104693531990051,5.019724369049072
10240,-1279.1937408145518,-0.0007078190756146796,8232.986666870118,-1.4179567355662583,7.420557498931885
12288,-1125.3030557024292,-0.0028020454206853173,6006.696633911133,-1.4259684573858977,5.228567600250244
14336,-1117.4195603921078,-0.0010137687015230768,5469.155471801758,-1.4253050196915864,6.146161079406738
16384,-1258.2530960973352,-0.0035742583269893656,7424.3865524292,-1.419906810671091,6.484982490539551
18432,-1258.447438045591,-0.0028654905043367764,6457.456596374512,-1.4229360442608594,3.915475845336914
20480,-1306.185463353945,-0.002702175037120469,6971.785400390625,-1.4208865132182837,3.6861894130706787
22528,-1099.0312545825727,-0.004182093156850896,4658.61051940918,-1.4275974199175834,3.626251697540283
24576,-1187.0990533567965,-0.002418934367597103,5059.7752464294435,-1.4395041409879923,2.578017473220825
26624,-1128.9808373485225,-0.003900655130564701,4413.894777679443,-1.4568202573806048,3.2467639446258545
28672,-1198.64161534179,-0.004403582810482476,4765.726591491699,-1.473752834275365,2.5281786918640137
30720,-1371.1044785052538,-0.0020798378180188594,5695.467687988281,-1.4774675078690052,1.3856182098388672
32768,-1180.5224797757342,-0.003085951738466974,3771.5835235595705,-1.4870807096362113,1.5433175563812256
34816,-1184.923322780966,-0.002401863317936659,3763.777227783203,-1.4904618311673403,1.299372911453247
36864,-1146.2422700796742,-0.005247175440308638,3321.455670928955,-1.481422758102417,1.9248905181884766
38912,-1161.4199485301972,-0.0015869291470153256,3009.053405380249,-1.4702127538621426,1.9663625955581665
40960,-1135.3159010507165,-0.004013627089443616,2902.6183437347413,-1.4570389602333307,1.4891109466552734
