step,mean_return,policy_loss,value_loss,entropy_loss,vae_loss
2048,-1234.8994685739278,-0.0023958116686117136,8542.85431060791,-1.420033363252878,49.891117095947266
4096,-1329.8793136296795,-0.0010017730281106196,8292.126649475098,-1.4213334195315839,19.826324462890625
6144,-1364.259945307672,-0.0012813739391276612,9370.877633666993,-1.4274806626141072,14.365386962890625
8192,-1174.16629612291,-0.0017136032103735488,7353.566714477539,-1.4382887180894612,6.1420578956604
10240,-1258.3413687988184,-0.004665701420162804,8238.467248535157,-1.4433160748332738,6.099804401397705
12288,-1292.4287902994693,-0.003584103398316074,8161.745635986328,-1.4445296611636878,6.644967555999756
14336,-1122.3521729833446,-0.005131926432659384,5848.1503433227535,-1.4385403733700515,6.472177505493164
16384,-1191.6353789966554,-0.0006607574905501679,6210.805327606201,-1.4296361431479454,3.976710319519043
18432,-1160.1891180211212,-0.002538457486662082,5745.117039489746,-1.4243281919509172,3.5030195713043213
20480,-1186.9972834931687,-0.004146166594000533,5426.812892913818,-1.417508653923869,5.391132354736328
22528,-1208.727151028812,-0.0017362129176035524,5568.843778991699,-1.416590728983283,2.6400532722473145
24576,-1237.717652114667,-0.0019537437794497235,5682.5489151000975,-1.4180235456675292,2.0439772605895996
26624,-1232.546776162088,-0.001470146921928972,4858.956111145019,-1.4281213521957397,2.2297773361206055
